Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	de neus met een	24	3	1	A	22, 24
3	1	3	de neus met	22	19	1	B	6, 22, 24
4	1	2	de neus	12	19	1	B	6, 12, 22, 24
4	4	2	dit zijn	12	19	1	B	6, 12, 22, 24
3	1	2	met een	24	22	2	A	3, 22, 24
3	3	2	met het	14	7	1	A	13, 14, 19
11	11	1	ja	5	26	2	A	1, 2, 5, 9, 10, 11, 15, 16, 21, 23, 26
9	3	1	met	12	22	1	A	3, 6, 12, 13, 14, 18, 19, 22, 24
7	4	1	de	6	23	2	A	2, 4, 6, 12, 13, 22, 24
7	4	1	een	8	24	4	A	1, 2, 3, 4, 8, 22, 24
7	3	1	zijn	18	22	1	B	6, 12, 18, 21, 22, 24, 27
6	3	1	het	14	20	4	A	0, 2, 4, 13, 14, 19
6	2	1	neus	6	23	1	A	2, 6, 12, 18, 22, 24
5	5	1	en	8	25	2	A	1, 4, 8, 19, 25
5	5	1	erdoorheen	6	22	1	A	3, 6, 12, 22, 24
3	3	1	druppel	9	12	1	B	8, 9, 19
2	2	1	ding	18	15	1	A	4, 18
2	2	1	wel	12	7	1	B	6, 12

