Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	dat zijn bij mij	15	B	8, 14, 22
2	4	bolle aan de bovenkant	14	B	10, 23
2	3	en dat bolle	9	B	15, 23
2	3	met die staaf	15	B	9, 23
2	3	weer die een	15	B	9, 23
4	2	dat zijn	18	B	5, 8, 14, 22
3	2	aan de	14	B	10, 15, 23
3	2	die staaf	15	B	9, 15, 23
3	2	weer die	15	B	9, 15, 23
2	2	die twee	9	B	15, 23
2	2	en dan	6	B	10, 15
2	2	ja ik	4	B	6, 9
2	2	zeggen maar	15	B	9, 23
8	1	ja	26	B	2, 4, 6, 9, 10, 14, 21, 27
7	1	dat	19	B	5, 6, 8, 14, 15, 22, 23
3	1	dan	8	B	8, 10, 15
3	1	die	15	B	9, 15, 23
3	1	een	15	B	9, 10, 23
3	1	en	14	B	10, 15, 23
3	1	twee	14	B	10, 15, 23
2	1	ervoor	14	B	10, 23
2	1	hebben	7	B	9, 15
2	1	ik	4	B	6, 9
2	1	nou	7	B	9, 15
2	1	staf	9	B	15, 23

