Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	dit zijn die twee	26	B	10, 26, 35
2	4	en de plat driehoek	10	B	26, 35
2	3	en dan die	9	B	14, 22
2	3	het staart en	17	B	10, 26
5	2	plat driehoek	26	B	10, 22, 26, 31, 35
4	2	die twee	26	B	10, 14, 26, 35
3	2	dat zijn	26	B	9, 25, 34
3	2	en dan	19	B	4, 14, 22
2	2	aan de	3	B	4, 6
2	2	een staart	2	B	3, 4
8	1	ja	30	B	4, 8, 13, 16, 20, 24, 30, 33
7	1	en	33	B	3, 4, 10, 14, 22, 26, 35
6	1	driehoek	26	B	10, 11, 22, 26, 31, 35
5	1	de	32	B	4, 6, 11, 26, 35
4	1	dan	19	B	4, 11, 14, 22
4	1	dat	26	B	9, 10, 25, 34
4	1	twee	26	B	10, 14, 26, 35
2	1	naar	5	B	10, 14

