Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	9	twee van die ding aan de zijkant en één	4	B	10, 13
2	6	ik hebben die heel compact met	6	B	13, 18
3	4	ding aan de zijkant	14	B	0, 10, 13
2	3	dat zijn E	6	B	12, 17
5	2	aan de	19	B	0, 2, 10, 13, 18
3	2	dat zijn	13	B	12, 17, 24
2	2	de bovenkant	6	B	13, 18
2	2	hij hebben	3	B	0, 2
5	1	de	19	B	0, 2, 10, 13, 18
5	1	die	15	B	5, 10, 13, 18, 19
5	1	en	20	B	0, 2, 10, 13, 19
5	1	ja	20	B	5, 10, 16, 23, 24
5	1	zijn	25	B	0, 5, 12, 17, 24
4	1	twee	20	B	0, 10, 13, 19
4	1	zo	18	B	2, 10, 13, 19
3	1	balk	19	B	0, 13, 18
3	1	heel	14	B	5, 13, 18
2	1	een	3	B	0, 2
2	1	klein	20	B	0, 19
2	1	oké	13	B	0, 12

