Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	13	dit zijn die met die bol aan de voorkant en twee verschillend uitsteeksel	7	A	29, 35
3	10	dit zijn die met die bol aan de voorkant en	16	A	20, 29, 35
2	3	twee verschillend ding	6	A	15, 20
4	2	die bol	21	A	15, 20, 29, 35
4	2	met die	16	A	20, 22, 29, 35
3	2	aan de	16	A	20, 29, 35
2	2	dat zijn	7	A	28, 34
6	1	die	32	A	4, 15, 20, 22, 29, 35
6	1	ja	20	A	14, 15, 18, 26, 28, 33
6	1	zijn	18	A	18, 20, 28, 29, 34, 35
4	1	en	21	A	15, 20, 29, 35
4	1	uitsteeksel	32	A	4, 22, 29, 35
3	1	dat	8	A	28, 34, 35
3	1	driehoek	27	A	9, 29, 35
3	1	oké	28	A	7, 18, 34
2	1	bovenop	21	A	15, 35
2	1	dan	4	A	15, 18
2	1	hebben	5	A	4, 8
2	1	het	10	A	9, 18
2	1	zo'n	26	A	4, 29

