Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	twee arm met	19	16	2	A	11, 18, 19, 26
3	3	3	dat zijn nummer	10	18	1	B	5, 10, 22
5	1	2	arm met	16	16	1	A	11, 16, 18, 19, 26
5	2	2	dat zijn	15	21	1	B	5, 10, 15, 22, 25
5	1	2	twee arm	19	27	3	A	0, 11, 18, 19, 26
3	3	2	en dan	12	14	1	B	6, 12, 19
2	2	2	ja dat	14	10	1	B	5, 14
2	2	2	met de	23	8	1	B	16, 23
10	7	1	en	6	27	2	A	1, 4, 6, 7, 11, 12, 17, 19, 23, 27
9	9	1	die	6	28	2	A	1, 4, 6, 7, 11, 16, 20, 23, 28
9	4	1	zijn	5	27	1	A	0, 5, 6, 10, 15, 16, 22, 25, 26
8	2	1	arm	6	27	1	A	0, 6, 11, 16, 18, 19, 23, 26
8	2	1	dat	5	22	1	A	4, 5, 10, 13, 14, 15, 22, 25
8	6	1	ja	8	27	2	B	3, 5, 8, 9, 14, 21, 24, 29
7	7	1	een	5	28	1	A	0, 5, 6, 7, 17, 19, 27
7	2	1	met	11	21	1	B	6, 11, 16, 18, 19, 23, 26
6	4	1	de	6	27	1	A	0, 6, 11, 16, 23, 26
6	6	1	ding	13	24	2	A	4, 8, 13, 17, 23, 27
6	1	1	twee	31	32	3	A	0, 11, 18, 19, 26, 31
5	5	1	achter	8	19	1	B	5, 8, 13, 17, 23
4	1	1	dan	11	14	1	B	6, 11, 12, 19
4	4	1	deze	6	24	1	A	0, 6, 11, 23
4	1	1	nummer	31	27	1	B	5, 10, 22, 31
2	2	1	naar	27	20	1	A	8, 27
2	2	1	opsteken	7	4	1	A	4, 7

