Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	7	ja dit zijn weer die gedraaide met	15	3	1	B	13, 15
3	1	5	ja dit zijn weer die	13	7	1	A	9, 13, 15
4	1	4	ja dit zijn weer	17	9	1	A	9, 13, 15, 17
5	1	3	ja dit zijn	20	12	1	A	9, 13, 15, 17, 20
2	2	3	oké dat zijn	20	5	1	B	16, 20
6	1	2	dit zijn	9	21	1	B	0, 9, 13, 15, 17, 20
5	5	2	met die	4	21	1	B	1, 4, 9, 20, 21
3	1	2	dat zijn	16	14	1	A	7, 16, 20
3	1	2	gedraaide met	13	7	1	A	9, 13, 15
3	3	2	oké ja	10	6	1	A	9, 10, 14
2	2	2	de driehoek	17	3	1	A	15, 17
16	10	1	ja	6	20	2	A	4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23
10	2	1	zijn	10	24	1	B	0, 7, 9, 10, 13, 15, 16, 17, 20, 23
9	2	1	met	4	21	2	B	1, 3, 4, 9, 13, 15, 17, 20, 21
9	4	1	oké	2	23	1	B	0, 2, 8, 9, 10, 14, 16, 20, 22
8	1	1	die	2	21	1	B	1, 2, 4, 9, 13, 15, 20, 21
6	4	1	driehoek	9	19	1	B	3, 9, 13, 15, 17, 21
5	2	1	dat	10	14	1	A	7, 10, 16, 17, 20
5	1	1	weer	20	12	1	A	9, 13, 15, 17, 20
3	1	1	de	17	9	2	A	9, 15, 17
3	3	1	draaien	20	18	2	B	3, 17, 20
2	2	1	een	19	17	1	B	3, 19
2	2	1	poot	20	20	1	B	1, 20
2	2	1	wel	9	10	1	B	0, 9

