Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	7	steeds bred worden uitsteeksel aan de linkerkant	8	2	1	A	7, 8
4	2	3	aan de linkerkant	7	14	1	B	2, 7, 8, 15
3	1	3	steeds bred worden	9	3	1	A	7, 8, 9
2	2	3	ik hebben de	23	3	1	B	21, 23
7	4	2	aan de	7	22	1	B	2, 7, 8, 11, 15, 18, 23
4	4	2	de paddestoel	18	11	1	B	13, 18, 21, 23
4	4	2	de plaat	18	10	1	B	14, 18, 21, 23
3	3	2	een soort	4	8	1	B	0, 4, 7
3	1	2	ik hebben	21	6	1	A	18, 21, 23
2	2	2	bovenop en	21	4	1	A	18, 21
2	2	2	met de	18	5	1	B	14, 18
10	1	1	de	21	22	1	B	2, 7, 8, 11, 13, 14, 15, 18, 21, 23
9	9	1	ja	5	22	1	A	3, 5, 10, 12, 16, 19, 20, 22, 24
8	6	1	en	4	22	1	B	2, 4, 7, 11, 15, 18, 21, 23
6	2	1	plaat	14	17	2	A	7, 11, 14, 18, 21, 23
5	4	1	bovenop	7	22	1	B	0, 7, 11, 18, 21
5	3	1	een	7	19	1	B	0, 4, 7, 11, 18
5	1	1	paddestoel	18	24	2	B	0, 13, 18, 21, 23
5	2	1	worden	7	14	1	B	2, 7, 8, 9, 15
4	4	1	die	9	17	1	B	2, 9, 15, 18
4	1	1	hebben	21	17	2	A	7, 18, 21, 23
4	1	1	ik	18	12	1	B	12, 18, 21, 23
4	1	1	steeds	7	8	1	B	2, 7, 8, 9
3	3	1	twee	7	14	1	B	2, 7, 15
2	2	1	voorop	21	18	1	A	4, 21

