Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	dit zijn de neuspiercing	26	9	1	B	23, 26, 31
4	1	3	dit zijn de	26	26	2	B	6, 23, 26, 31
3	3	3	ok bij mij	8	31	1	A	3, 8, 33
2	2	3	dan moeten ik	13	10	1	B	4, 13
2	2	3	maken niet uit	22	8	1	A	15, 22
8	5	2	bij mij	3	32	1	B	2, 3, 7, 8, 24, 28, 32, 33
5	1	2	dit zijn	16	26	1	B	6, 16, 23, 26, 31
4	1	2	de neuspiercing	26	26	2	B	6, 23, 26, 31
12	12	1	ja	12	33	3	A	0, 5, 7, 12, 18, 19, 20, 21, 24, 29, 30, 32
10	10	1	o	7	28	1	B	1, 7, 9, 10, 14, 17, 23, 24, 27, 28
9	1	1	mij	2	34	1	A	0, 2, 3, 7, 8, 24, 28, 32, 33
9	4	1	zijn	7	31	2	B	2, 6, 7, 16, 23, 24, 26, 31, 32
6	2	1	de	4	32	1	A	0, 4, 6, 23, 26, 31
6	2	1	neuspiercing	6	32	1	A	0, 6, 16, 23, 26, 31
5	3	1	ik	9	17	2	B	2, 4, 9, 13, 18
5	2	1	ok	18	31	1	A	3, 8, 18, 25, 33
3	3	1	daar	17	28	1	A	0, 17, 27
3	3	1	even	24	11	1	B	17, 24, 27
3	3	1	je	2	30	1	A	0, 2, 29
3	1	1	moeten	9	10	1	B	4, 9, 13
3	1	1	niet	18	8	1	A	15, 18, 22
2	2	1	dat	7	6	1	B	2, 7
2	2	1	denken	2	3	1	A	0, 2
2	2	1	die	27	12	1	A	16, 27
2	2	1	een	6	7	1	A	0, 6
2	2	1	met	6	7	1	A	0, 6
2	2	1	waar	27	4	1	A	24, 27

