Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	dat dienblad	16	7	2	B	10, 14, 16
3	3	2	met die	16	7	2	B	10, 14, 16
3	3	2	rond schijf	8	12	1	B	1, 8, 12
2	2	2	aan de	5	5	1	B	1, 5
2	2	2	en dan	16	16	1	B	1, 16
2	2	2	en die	12	13	1	B	0, 12
8	7	1	en	2	17	2	B	0, 1, 2, 3, 5, 8, 12, 16
7	2	1	die	5	17	2	B	0, 1, 5, 10, 12, 14, 16
5	2	1	dat	12	11	2	B	6, 10, 12, 14, 16
4	1	1	dienblad	16	10	3	B	7, 10, 14, 16
4	4	1	ja	4	7	1	A	3, 4, 8, 9
4	2	1	met	12	7	1	B	10, 12, 14, 16
3	3	1	er	16	17	2	B	0, 1, 16
3	3	1	het	12	13	2	B	0, 10, 12
3	3	1	op	10	12	1	A	3, 10, 14
3	1	1	schijf	12	12	1	B	1, 8, 12
2	1	1	de	5	5	1	B	1, 5
2	2	1	hebben	5	6	1	B	0, 5

