Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	zo op elkaar zitten	5	A	2, 6
4	2	op elkaar	30	A	2, 6, 12, 31
3	2	dat zijn	21	A	9, 21, 29
2	2	bedoelen ik	17	A	6, 22
2	2	die vierkant	17	A	6, 22
2	2	die zo	25	A	2, 26
2	2	ja dat	4	A	6, 9
2	2	met die	11	A	12, 22
7	1	ja	23	A	6, 9, 11, 14, 18, 20, 28
5	1	die	25	A	2, 6, 12, 22, 26
5	1	op	30	A	2, 6, 12, 14, 31
4	1	de	30	A	2, 12, 14, 31
4	1	vierkant	26	A	6, 12, 22, 31
4	1	zijn	21	A	9, 21, 22, 29
4	1	zo	25	A	2, 6, 12, 26
3	1	met	21	A	2, 12, 22
3	1	zitten	11	A	2, 6, 12
2	1	drie	7	A	6, 12

