Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	ja dat zijn	8	B	23, 30
2	3	met dat bolle	5	B	13, 17
2	2	aan de	2	B	24, 25
2	2	een gevouwen	2	B	1, 2
2	2	en die	7	B	13, 19
2	2	gevouwen blaad	25	B	1, 25
2	2	het gevouwen	13	B	13, 25
2	2	het konijn	13	B	12, 24
2	2	konijn met	8	B	17, 24
2	2	waar zijn	18	B	12, 29
2	2	zijn dat	2	B	16, 17
7	1	ja	27	B	4, 8, 13, 16, 23, 25, 30
5	1	het	18	B	8, 12, 13, 24, 25
4	1	bolle	25	B	0, 13, 17, 24
4	1	de	26	B	0, 2, 24, 25
4	1	een	6	B	0, 1, 2, 5
4	1	en	25	B	1, 13, 19, 25
4	1	gevouwen	25	B	1, 2, 13, 25
3	1	die	20	B	0, 13, 19
3	1	kegel	19	B	1, 15, 19
2	1	je	22	B	8, 29
2	1	mij	17	B	0, 16
2	1	voorkant	25	B	0, 24
2	1	waar	18	B	12, 29

