Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	die drie bollet aan de	6	B	16, 21
4	3	bollet aan de	14	B	8, 11, 16, 21
2	3	aan de beide	4	B	8, 11
2	3	soort van bollet	9	B	0, 8
5	2	aan de	22	B	0, 8, 11, 16, 21
3	2	ja ja	14	B	6, 11, 19
2	2	de zijkant	6	B	16, 21
2	2	en de	22	B	0, 21
2	2	ik hebben	14	B	8, 21
2	2	plaat eronder	10	B	9, 18
6	1	aan	22	B	0, 4, 8, 11, 16, 21
5	1	bollet	22	B	0, 8, 11, 16, 21
5	1	de	22	B	0, 8, 11, 16, 21
5	1	ja	25	B	0, 6, 11, 19, 24
4	1	die	14	B	8, 11, 16, 21
4	1	drie	22	B	0, 11, 16, 21
3	1	beide	8	B	4, 8, 11
3	1	en	22	B	0, 9, 21
3	1	van	12	B	0, 8, 11
3	1	zijkant	11	B	11, 16, 21
2	1	j	14	B	7, 20
2	1	rechterkant	22	B	0, 21

