Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	dit zijn de hoofdvorm dat	10	B	22, 31
3	4	en aan de linkerkant	18	B	6, 13, 23
2	3	aan de rechterkant	9	B	14, 22
2	3	die vierkant die	19	B	14, 32
2	3	op zijn kop	21	B	11, 31
7	2	aan de	20	B	4, 6, 12, 13, 14, 22, 23
4	2	de hoofdvorm	22	B	10, 22, 23, 31
2	2	dat er	2	B	31, 32
2	2	en links	14	B	18, 31
2	2	er een	9	B	23, 31
2	2	klein worden	9	B	14, 22
2	2	van die	18	B	14, 31
9	1	de	28	B	4, 6, 10, 12, 13, 14, 22, 23, 31
8	1	aan	29	B	4, 6, 12, 13, 14, 22, 23, 32
6	1	en	27	B	6, 13, 18, 23, 31, 32
5	1	hoofdvorm	23	B	10, 22, 23, 31, 32
5	1	zijn	23	B	9, 11, 22, 23, 31
4	1	dat	24	B	9, 22, 31, 32
4	1	er	29	B	4, 23, 31, 32
4	1	ja	27	B	6, 21, 28, 32
4	1	vierkant	19	B	14, 22, 31, 32
3	1	die	19	B	14, 31, 32
3	1	een	21	B	11, 23, 31
3	1	hebben	7	B	8, 10, 14
3	1	ook	18	B	6, 12, 23
3	1	staan	21	B	11, 23, 31
3	1	van	21	B	11, 14, 31
2	1	achter	9	B	23, 31
2	1	bovenop	9	B	23, 31
2	1	ik	11	B	8, 18
2	1	in	10	B	23, 32
2	1	je	5	B	10, 14
2	1	kegel	21	B	11, 31
2	1	okee	5	B	4, 8
2	1	rechts	15	B	18, 32
2	1	zitten	29	B	4, 32

