Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	deze hebben aan beide kant	7	A	15, 21
3	3	aan beide kant	22	A	0, 15, 21
2	3	, aan de	16	A	0, 15
2	3	de een kant	22	A	0, 21
2	3	een soort plat	7	A	15, 21
5	2	een soort	22	A	0, 5, 11, 15, 21
4	2	aan de	26	A	0, 5, 15, 25
2	2	hebben je	3	A	0, 2
2	2	iets groot	4	A	18, 21
2	2	met die	10	A	18, 27
2	2	rechterkant zijn	16	A	0, 15
6	1	een	22	A	0, 5, 11, 15, 18, 21
5	1	aan	26	A	0, 5, 15, 21, 25
5	1	de	26	A	0, 5, 15, 21, 25
5	1	zijn	22	A	0, 11, 15, 18, 21
4	1	en	11	A	11, 15, 18, 21
4	1	ja	10	A	0, 5, 8, 9
4	1	oké	10	A	11, 13, 15, 20
3	1	dan	7	A	15, 18, 21
3	1	die	10	A	18, 25, 27
3	1	groot	22	A	0, 18, 21
3	1	iets	7	A	15, 18, 21
3	1	je	26	A	0, 2, 25
3	1	kant	22	A	0, 15, 21
3	1	met	28	A	0, 18, 27
3	1	nummer	14	A	14, 20, 27
3	1	plat	7	A	15, 18, 21
2	1	ander	4	A	18, 21
2	1	bolle	22	A	0, 21
2	1	rond	19	A	0, 18
2	1	verstoppen	7	A	5, 11
2	1	zitten	7	A	5, 11

