Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	3	aan de linkerkant	4	17	1	B	0, 4, 7, 14, 16
2	2	3	deze hebben een	11	12	1	B	0, 11
2	2	3	steeds klein worden	7	4	1	A	4, 7
5	3	2	deze hebben	4	15	1	B	0, 4, 7, 11, 14
5	5	2	een vierkant	8	12	1	A	5, 8, 11, 14, 16
8	2	1	een	5	17	3	B	0, 1, 2, 5, 8, 11, 14, 16
7	3	1	de	5	17	1	B	0, 4, 5, 7, 11, 14, 16
7	7	1	twee	3	17	1	B	0, 3, 4, 7, 12, 14, 16
7	2	1	vierkant	5	17	2	B	0, 1, 5, 8, 11, 14, 16
6	6	1	en	5	15	1	B	2, 5, 8, 12, 14, 16
5	5	1	die	7	13	1	A	4, 7, 12, 14, 16
4	4	1	ja	6	11	1	A	3, 6, 9, 13
4	4	1	met	12	13	2	B	2, 7, 12, 14

