Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	dit zijn de hoofdvorm dat het vierkant plateau	6	B	10, 15
2	4	met een soort van	6	B	10, 15
2	3	soort van yoghurtbak	7	B	4, 10
4	2	soort van	14	B	2, 4, 10, 15
3	2	de hoofdvorm	16	B	0, 10, 15
3	2	vierkant plateau	15	B	1, 10, 15
2	2	aan de	3	B	1, 3
2	2	ook weer	4	B	1, 4
2	2	yoghurtbak bovenop	6	B	10, 15
4	1	en	15	B	1, 4, 10, 15
4	1	van	14	B	2, 4, 10, 15
3	1	een	15	B	1, 10, 15
3	1	het	15	B	1, 10, 15
3	1	hoofdvorm	16	B	0, 10, 15
3	1	met	14	B	2, 10, 15
3	1	staan	15	B	1, 4, 15
3	1	weer	5	B	0, 1, 4
3	1	zitten	15	B	1, 10, 15
2	1	bovenop	6	B	10, 15
2	1	dat	6	B	10, 15
2	1	er	15	B	1, 15
2	1	in	6	B	10, 15
2	1	ja	8	B	8, 15
2	1	je	20	B	0, 19
2	1	maar	15	B	1, 15
2	1	tafelpoot	6	B	10, 15
2	1	twee	9	B	2, 10
2	1	vast	6	B	10, 15
2	1	yes	13	B	13, 25
2	1	zijn	6	B	10, 15

