Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	en een kogel links	9	10	1	A	7, 9, 16
4	1	2	en een	12	10	1	A	7, 9, 12, 16
3	3	2	deze hebben	9	17	1	A	0, 9, 16
2	2	2	een feesthoed	2	2	1	A	1, 2
8	3	1	een	3	17	1	A	1, 2, 3, 7, 9, 12, 16, 17
7	3	1	en	9	20	2	A	1, 7, 9, 12, 16, 18, 20
7	4	1	kogel	12	14	1	A	7, 9, 12, 13, 16, 18, 20
5	2	1	hebben	8	17	1	A	0, 8, 9, 10, 16
4	4	1	bovenop	9	16	2	A	1, 4, 9, 16
4	4	1	driehoek	9	14	1	A	3, 9, 15, 16
4	4	1	ja	8	12	1	A	1, 8, 10, 12
3	3	1	het	9	5	2	A	5, 7, 9
3	3	1	zijn	16	17	2	A	0, 5, 16
2	2	1	de	20	9	1	A	12, 20
2	2	1	ik	10	3	1	B	8, 10

