Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	11	met de twee toren die aan de linkerkant uitsteken met het	9	A	14, 22
2	4	ja dat zijn nummer	18	A	4, 21
3	3	aan de linkerkant	18	A	5, 14, 22
2	3	met een vierkant	4	A	2, 5
4	2	aan de	18	A	5, 10, 14, 22
4	2	twee toren	18	A	5, 14, 16, 22
3	2	met het	9	A	14, 20, 22
3	2	plateau ervoor	10	A	14, 20, 23
2	2	dit zijn	9	A	14, 22
2	2	ja met	19	A	2, 20
7	1	ja	20	A	2, 4, 7, 12, 18, 20, 21
5	1	de	18	A	5, 10, 14, 20, 22
5	1	ervoor	22	A	2, 5, 14, 20, 23
5	1	plateau	19	A	5, 10, 14, 20, 23
5	1	twee	19	A	4, 5, 14, 16, 22
5	1	zijn	19	A	4, 14, 16, 21, 22
4	1	het	9	A	14, 16, 20, 22
3	1	die	18	A	5, 14, 22
3	1	een	22	A	2, 5, 23
3	1	nummer	18	A	4, 13, 21
3	1	vierkant	19	A	2, 5, 20
2	1	en	10	A	14, 23
2	1	maar	12	A	5, 16

