Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	4	ja dit zijn weer	13	27	1	B	10, 13, 34, 36
5	1	3	dit zijn weer	30	27	1	B	10, 13, 30, 34, 36
3	3	3	ja dat zijn	18	10	1	A	12, 18, 21
2	2	3	een soort van	25	26	1	A	0, 25
8	5	2	dat zijn	9	35	1	A	1, 9, 12, 18, 20, 21, 24, 35
6	1	2	dit zijn	31	27	1	B	10, 13, 30, 31, 34, 36
5	5	2	oké ja	12	32	1	B	2, 12, 13, 22, 33
4	4	2	het tafel	31	22	2	B	14, 20, 31, 35
3	3	2	aan de	6	6	2	A	1, 3, 6
3	3	2	met dat	34	25	2	B	10, 32, 34
2	2	2	dat tafel	36	3	1	A	34, 36
2	2	2	het zijn	21	22	1	A	0, 21
2	2	2	ja oké	22	14	1	B	9, 22
2	2	2	zijn het	31	12	1	B	20, 31
24	14	1	ja	7	37	3	B	2, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 18, 21, 22, 23, 24, 26, 29, 32, 33, 34, 35, 36, 38
16	2	1	zijn	20	37	2	A	0, 1, 9, 10, 12, 13, 18, 20, 21, 24, 27, 30, 31, 34, 35, 36
13	2	1	dat	9	37	2	A	0, 1, 9, 10, 12, 18, 20, 21, 24, 32, 34, 35, 36
10	4	1	oké	16	36	2	B	2, 9, 12, 13, 16, 20, 22, 33, 35, 37
10	4	1	tafel	13	31	1	B	6, 13, 14, 20, 30, 31, 32, 34, 35, 36
7	4	1	met	10	32	1	A	3, 10, 13, 14, 20, 32, 34
6	1	1	het	20	36	1	A	0, 14, 20, 21, 31, 35
5	2	1	de	29	30	2	A	1, 3, 6, 29, 30
4	1	1	aan	6	7	3	A	0, 1, 3, 6
4	4	1	ik	20	10	1	A	19, 20, 27, 28
4	4	1	maar	24	8	2	B	20, 21, 24, 27
4	4	1	nu	20	11	1	A	19, 20, 27, 29
3	3	1	dan	27	10	1	B	20, 27, 29
3	1	1	een	25	26	2	A	0, 3, 25
3	3	1	even	17	22	1	A	12, 17, 33
3	3	1	nee	22	5	1	B	20, 22, 24
3	3	1	nou	21	27	1	A	0, 21, 26
3	1	1	soort	6	26	1	A	0, 6, 25
2	2	1	als	29	30	1	A	0, 29
2	2	1	deze	20	21	1	A	0, 20
2	2	1	hij	17	15	1	A	3, 17
2	2	1	zeggen	29	6	1	A	24, 29
2	2	1	zo'n	13	8	1	B	6, 13

