Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	die afgezaagd zijn of zo	19	B	7, 25
2	4	die twee plaat die	9	B	25, 33
2	4	een soort los blok	3	B	3, 5
3	3	aan de zijkant	13	B	13, 21, 25
2	3	dit zijn weer	8	B	25, 32
2	3	ja dit zijn	22	B	11, 32
2	3	nog een soort	11	B	3, 13
6	2	en dan	29	B	5, 7, 13, 21, 25, 33
4	2	aan de	21	B	5, 13, 21, 25
4	2	die twee	21	B	13, 21, 25, 33
4	2	een soort	11	B	3, 5, 11, 13
2	2	dan een	17	B	5, 21
2	2	dat zijn	9	B	23, 31
2	2	dinge onderop	5	B	21, 25
2	2	een dinge	9	B	13, 21
2	2	en nog	13	B	13, 25
2	2	ja die	5	B	21, 25
2	2	nog een	11	B	3, 13
2	2	weer die	2	B	32, 33
8	1	ja	29	B	5, 11, 21, 23, 25, 30, 32, 33
8	1	zijn	27	B	7, 11, 21, 23, 25, 31, 32, 33
7	1	dan	29	B	5, 7, 11, 13, 21, 25, 33
7	1	die	27	B	7, 11, 13, 21, 25, 32, 33
7	1	en	31	B	3, 5, 7, 13, 21, 25, 33
6	1	een	19	B	3, 5, 7, 11, 13, 21
5	1	de	29	B	5, 13, 21, 25, 33
5	1	twee	29	B	5, 13, 21, 25, 33
4	1	aan	21	B	5, 13, 21, 25
4	1	dat	21	B	11, 13, 23, 31
4	1	nog	23	B	3, 13, 21, 25
3	1	dinge	13	B	13, 21, 25
3	1	het	15	B	7, 11, 21
3	1	ik	14	B	20, 21, 33
3	1	kegel	27	B	7, 11, 33
3	1	of	27	B	7, 25, 33
3	1	onderop	21	B	5, 21, 25
2	1	bovenop	5	B	7, 11
2	1	ding	3	B	11, 13
2	1	er	23	B	3, 25
2	1	je	9	B	13, 21
2	1	maar	11	B	11, 21
2	1	piramide	9	B	25, 33
2	1	plat	5	B	7, 11
2	1	uitsteken	13	B	13, 25
2	1	weten	13	B	21, 33

