Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	ei aan de voorkant een	7	B	16, 22
3	4	dat zijn bij mij	30	B	15, 37, 44
2	4	die heel gek lepel	13	B	30, 42
4	3	aan de linkerkant	37	B	2, 18, 30, 38
3	3	aan de voorkant	23	B	0, 16, 22
2	3	er zitten een	19	B	4, 22
2	3	gek lepel en	9	B	30, 38
4	2	er zitten	27	B	4, 17, 22, 30
4	2	gek lepel	26	B	17, 30, 38, 42
3	2	dit zijn	39	B	0, 16, 38
3	2	en dan	9	B	4, 10, 12
3	2	zitten een	19	B	4, 16, 22
3	2	zweven ei	39	B	0, 16, 38
2	2	een lineaal	15	B	16, 30
2	2	lepel in	14	B	4, 17
2	2	maar zo'n	19	B	2, 20
2	2	zeggen maar	11	B	2, 12
8	1	die	39	B	4, 12, 17, 18, 29, 30, 38, 42
8	1	een	31	B	0, 2, 4, 16, 18, 20, 22, 30
7	1	de	39	B	0, 2, 16, 18, 22, 30, 38
7	1	er	31	B	0, 2, 4, 17, 18, 22, 30
6	1	dat	43	B	2, 10, 15, 24, 37, 44
6	1	en	35	B	4, 10, 12, 18, 30, 38
6	1	zitten	27	B	4, 12, 16, 17, 22, 30
5	1	ja	36	B	9, 14, 20, 42, 44
4	1	ei	39	B	0, 16, 22, 38
4	1	het	39	B	0, 4, 16, 38
4	1	in	27	B	4, 16, 17, 30
3	1	dinge	33	B	4, 30, 36
3	1	lineaal	23	B	16, 30, 38
3	1	met	43	B	0, 38, 42
3	1	opsteken	29	B	2, 18, 30
3	1	uit	29	B	2, 18, 30
3	1	zweven	39	B	0, 16, 38
2	1	driehoek	3	B	18, 20
2	1	iets	2	B	0, 1
2	1	klein	21	B	18, 38
2	1	lopen	7	B	4, 10
2	1	nee	3	B	24, 26
2	1	niet	20	B	1, 20
2	1	wat	13	B	0, 12
2	1	zeggen	11	B	2, 12
2	1	zo	7	B	4, 10
2	1	zo'n	19	B	2, 20

