Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	ah ja ja	9	B	29, 37
2	3	en aan de	4	B	9, 12
2	3	hebben je zo'n	8	B	8, 15
2	3	met dat vierkant	24	B	10, 33
2	3	twee van die	24	B	16, 39
2	3	vierkant ding eromheen	6	B	10, 15
3	2	aan de	7	B	9, 12, 15
3	2	hebben je	32	B	8, 15, 39
3	2	ik hebben	29	B	1, 8, 29
3	2	ja ja	16	B	29, 37, 44
2	2	dat ding	23	B	16, 38
2	2	echt minikegelt	33	B	7, 39
2	2	en bovenop	24	B	16, 39
2	2	ja ik	23	B	7, 29
13	1	ja	45	B	0, 3, 6, 7, 9, 10, 15, 27, 29, 37, 38, 42, 44
6	1	dat	34	B	10, 16, 33, 37, 38, 43
6	1	en	32	B	8, 9, 12, 16, 34, 39
6	1	ik	29	B	1, 3, 7, 8, 11, 29
6	1	je	32	B	8, 11, 14, 15, 29, 39
5	1	de	26	B	9, 10, 12, 15, 34
5	1	die	30	B	10, 16, 34, 38, 39
5	1	hebben	39	B	1, 8, 15, 29, 39
5	1	vierkant	31	B	8, 10, 15, 33, 38
4	1	zijn	10	B	29, 33, 37, 38
3	1	eromheen	8	B	8, 10, 15
3	1	twee	33	B	7, 16, 39
3	1	wat	6	B	9, 11, 14
2	1	bedoelen	19	B	11, 29
2	1	het	20	B	10, 29
2	1	kegel	8	B	9, 16
2	1	klein	28	B	7, 34
2	1	met	24	B	10, 33
2	1	mooi	3	B	21, 23
2	1	okee	14	B	19, 32
2	1	op	6	B	29, 34
2	1	soort	2	B	8, 9
2	1	zien	5	B	7, 11
2	1	zo'n	8	B	8, 15

