Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	5	het hoog zijn van alles	11	11	1	B	8, 11, 18
4	1	4	het hoog zijn van	11	17	2	B	2, 8, 11, 18
3	3	3	ik hebben die	15	19	1	A	0, 15, 18
2	2	3	het hoog ding	22	2	1	A	21, 22
5	2	2	ik hebben	7	19	1	A	0, 7, 11, 15, 18
2	2	2	die pijl	15	4	1	A	12, 15
9	9	1	ja	3	21	1	B	2, 3, 4, 6, 9, 13, 16, 19, 22
8	7	1	die	2	19	2	A	0, 1, 2, 7, 8, 12, 15, 18
8	2	1	hoog	15	21	2	B	2, 8, 11, 15, 18, 20, 21, 22
5	1	1	hebben	7	19	1	A	0, 7, 11, 15, 18
4	4	1	dat	11	14	1	B	7, 11, 18, 20
4	2	1	pijl	15	19	2	A	0, 12, 15, 18
4	1	1	van	11	17	2	B	2, 8, 11, 18
3	3	1	heel	14	9	1	B	7, 14, 15

