Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	en dan een soort	16	B	18, 33
3	3	op een voe	16	B	17, 19, 32
2	3	hebben die een	4	B	1, 4
2	3	ik hebben het	17	B	0, 16
5	2	een soort	33	B	1, 3, 16, 18, 33
4	2	en dan	30	B	4, 18, 23, 33
4	2	op een	30	B	3, 17, 19, 32
3	2	ik hebben	33	B	0, 16, 32
2	2	bij mij	12	B	1, 12
2	2	dat zijn	31	B	12, 42
2	2	ja dat	25	B	18, 42
11	1	een	33	B	1, 2, 3, 4, 12, 16, 17, 18, 19, 32, 33
9	1	ja	36	B	7, 10, 14, 18, 23, 25, 30, 36, 42
6	1	hebben	33	B	0, 1, 4, 12, 16, 32
5	1	en	30	B	4, 18, 21, 23, 33
5	1	op	32	B	1, 3, 17, 19, 32
4	1	ik	33	B	0, 12, 16, 32
4	1	voe	30	B	3, 17, 19, 32
3	1	dat	31	B	12, 18, 42
3	1	die	4	B	1, 2, 4
3	1	het	17	B	0, 1, 16
3	1	zijn	41	B	2, 12, 42
2	1	C	13	B	30, 42
2	1	O	3	B	12, 14
2	1	cilinder	16	B	18, 33
2	1	cirkel	15	B	2, 16
2	1	daarachter	15	B	2, 16
2	1	de	4	B	16, 19
2	1	erachter	22	B	12, 33
2	1	hij	8	B	12, 19
2	1	staan	17	B	3, 19
2	1	uitsteeksel	4	B	1, 4

