Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	en aan de voorkant	9	B	11, 19
2	4	op het kop en	14	B	11, 24
3	3	aan de voorkant	14	B	11, 19, 24
5	2	aan de	14	B	11, 18, 19, 20, 24
3	2	dat zijn	16	B	8, 17, 23
3	2	en aan	10	B	11, 19, 20
2	2	een ei	10	B	9, 18
2	2	een paal	9	B	11, 19
6	1	ja	22	B	5, 9, 11, 13, 17, 26
5	1	aan	14	B	11, 18, 19, 20, 24
5	1	de	14	B	11, 18, 19, 20, 24
5	1	een	12	B	9, 11, 18, 19, 20
4	1	en	14	B	11, 19, 20, 24
4	1	het	18	B	7, 9, 11, 24
4	1	zijn	17	B	7, 8, 17, 23
3	1	op	16	B	9, 11, 24
3	1	paal	14	B	11, 19, 24
2	1	dan	3	B	7, 9
2	1	ik	3	B	7, 9
2	1	oké	10	B	9, 18
2	1	rond	10	B	9, 18
2	1	weten	3	B	7, 9
2	1	zo'n	9	B	1, 9

