Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	3	en aan de	35	A	1, 34, 35
5	2	aan de	35	A	1, 14, 15, 34, 35
2	2	en een	11	A	24, 34
2	2	zijkant een	2	A	34, 35
2	2	zitten een	2	A	0, 1
10	1	een	36	A	0, 1, 12, 19, 20, 24, 32, 33, 34, 35
10	1	ja	49	A	5, 11, 17, 23, 26, 31, 40, 42, 44, 53
6	1	de	36	A	1, 14, 15, 34, 35, 36
6	1	en	35	A	1, 7, 12, 24, 34, 35
4	1	bovenop	37	A	0, 19, 33, 36
3	1	zitten	37	A	0, 1, 36
2	1	dinge	23	A	12, 34
2	1	driehoek	4	A	33, 36
2	1	iets	35	A	1, 35
2	1	of	16	A	19, 34
2	1	rond	11	A	24, 34
2	1	voorin	2	A	19, 20
2	1	zijkant	2	A	34, 35

