Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	ja dit zijn die	17	A	8, 24
2	4	met die met die	17	A	8, 24
3	3	ja dit zijn	17	A	8, 13, 24
2	3	aan de zijkant	17	A	8, 24
2	3	die met die	17	A	8, 24
2	3	dit zijn die	17	A	8, 24
2	3	en dat rond	13	A	8, 20
4	2	aan de	17	A	8, 13, 14, 24
4	2	ja precies	15	A	4, 6, 12, 18
3	2	dat rond	13	A	8, 14, 20
3	2	dat zijn	17	A	7, 12, 23
2	2	die drie	12	A	13, 24
2	2	zeggen maar	6	A	8, 13
11	1	ja	24	A	1, 3, 4, 5, 6, 8, 12, 13, 18, 22, 24
4	1	aan	17	A	8, 13, 14, 24
3	1	die	17	A	8, 13, 24
3	1	en	13	A	8, 14, 20
3	1	met	17	A	8, 13, 24
2	1	rui	17	A	8, 24

