Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	het ruimteschip met de	26	3	1	A	24, 26
4	4	3	aan de linkerkant	24	24	3	B	1, 15, 19, 24
3	3	3	aan de voorkant	13	20	1	B	0, 13, 19
2	2	3	dit zijn dat	19	8	1	A	12, 19
2	2	3	twee blokkentoren die	24	6	1	B	19, 24
4	4	2	dat zijn	21	16	1	B	18, 21, 25, 33
3	3	2	die erin	24	26	1	B	1, 24, 26
3	1	2	dit zijn	26	15	1	A	12, 19, 26
3	1	2	twee blokkentoren	24	10	2	B	15, 19, 24
2	2	2	de twee	26	3	1	A	24, 26
2	2	2	zijn een	21	22	1	B	0, 21
15	15	1	ja	4	31	1	A	2, 4, 6, 7, 10, 13, 15, 16, 17, 20, 22, 25, 26, 27, 32
10	2	1	zijn	9	34	1	B	0, 9, 10, 12, 18, 19, 21, 25, 26, 33
8	6	1	een	3	32	1	B	0, 3, 5, 13, 14, 19, 21, 31
7	6	1	het	19	27	3	A	3, 9, 10, 19, 24, 26, 29
7	4	1	twee	10	26	1	B	1, 10, 13, 15, 19, 24, 26
6	5	1	met	15	19	1	A	13, 15, 19, 24, 26, 31
6	4	1	ruimteschip	26	28	4	A	3, 12, 21, 24, 26, 30
5	1	1	die	13	26	1	B	1, 13, 19, 24, 26
4	1	1	erin	13	26	1	B	1, 13, 24, 26
4	4	1	vlak	14	32	1	B	0, 14, 19, 31
3	3	1	en	13	24	1	B	1, 13, 24
3	3	1	soort	3	13	1	B	1, 3, 13

