Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	rond schijf aan de achterkant	25	B	2, 26
2	4	knuppeltje aan de bovenkant	6	B	21, 26
4	3	aan de achterkant	29	B	2, 17, 26, 30
2	3	dat zijn er	27	B	4, 30
6	2	aan de	29	B	2, 10, 17, 21, 26, 30
5	2	dat zijn	29	B	4, 15, 25, 30, 32
2	2	maar één	27	B	4, 30
6	1	de	29	B	2, 10, 17, 21, 26, 30
4	1	een	20	B	2, 10, 17, 21
3	1	er	27	B	4, 18, 30
3	1	hebben	16	B	2, 10, 17
3	1	ja	14	B	8, 16, 21
2	1	en	12	B	10, 21
2	1	okee	9	B	2, 10
2	1	plateau	8	B	10, 17
2	1	van	8	B	10, 17
2	1	yes	25	B	1, 25

