Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	9	aan de linkerkant een klein stuk rechts iets groot	19	B	17, 35
2	3	aan de achterkant	18	B	18, 35
2	3	dan zijn het	18	B	11, 28
2	3	en rechts iets	23	B	7, 29
3	2	aan de	19	B	17, 18, 35
2	2	dat vierkantje	7	B	29, 35
2	2	er zitten	11	B	7, 17
2	2	ja dan	20	B	9, 28
2	2	wat erdoorheen	7	B	29, 35
2	2	zeggen maar	10	B	17, 26
5	1	zijn	19	B	11, 15, 25, 28, 29
5	1	zitten	29	B	7, 17, 18, 26, 35
4	1	dat	21	B	15, 16, 29, 35
4	1	een	29	B	7, 17, 18, 35
4	1	het	20	B	9, 11, 26, 28
4	1	iets	29	B	7, 17, 29, 35
4	1	ja	26	B	9, 12, 28, 34
3	1	en	29	B	7, 29, 35
3	1	er	20	B	7, 17, 26
3	1	stuk	19	B	17, 29, 35
3	1	vierkantje	18	B	18, 29, 35
2	1	K	3	B	13, 15
2	1	bij	12	B	15, 26
2	1	doorheen	10	B	17, 26
2	1	erdoorheen	7	B	29, 35
2	1	ik	17	B	9, 25

