Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	de deur	32	B	11, 42
2	2	een trapezium	5	B	12, 16
2	2	het zijn	23	B	13, 35
7	1	ja	40	B	1, 6, 8, 24, 29, 31, 40
4	1	een	13	B	10, 12, 16, 22
4	1	en	8	B	11, 12, 16, 18
3	1	deur	33	B	10, 11, 42
3	1	die	25	B	11, 16, 35
3	1	hebben	7	B	10, 11, 16
3	1	het	26	B	10, 13, 35
3	1	ik	26	B	10, 22, 35
3	1	je	12	B	10, 11, 21
3	1	trapezium	24	B	12, 16, 35
2	1	de	32	B	11, 42
2	1	letter	22	B	9, 30
2	1	onderzeeër	21	B	22, 42
2	1	op	26	B	10, 35
2	1	van	21	B	22, 42
2	1	vinden	26	B	10, 35

