Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	die plant in die pot	12	B	16, 27
2	4	toren aan de voorkant	10	B	9, 18
3	3	aan de zijkant	13	B	4, 9, 16
2	3	en dan ook	8	B	9, 16
2	3	ja ja ja	11	B	14, 24
2	2	dat zijn	13	B	14, 26
2	2	ik hebben	12	B	16, 27
5	1	ja	23	B	2, 5, 7, 14, 24
4	1	de	15	B	4, 9, 16, 18
4	1	die	20	B	8, 9, 16, 27
4	1	en	19	B	9, 16, 18, 27
4	1	zijn	20	B	7, 8, 14, 26
3	1	dan	10	B	7, 9, 16
3	1	dat	14	B	14, 26, 27
3	1	hebben	20	B	8, 16, 27
3	1	in	20	B	8, 16, 27
3	1	oké	21	B	7, 8, 27
3	1	plant	12	B	16, 22, 27
3	1	pot	20	B	8, 16, 27
3	1	toren	19	B	9, 18, 27
2	1	met	12	B	16, 27
2	1	zo'n	3	B	16, 18

