Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	dit zijn die met de veel dik lepel	10	B	51, 60
2	5	ja dat zijn bij mij	27	B	32, 58
3	4	dat zijn bij mij	27	B	32, 50, 58
4	3	aan de achterkant	26	B	28, 36, 44, 53
2	3	en aan de	27	B	25, 51
2	3	klein worden vierkant	8	B	53, 60
2	3	zo'n gek dinge	3	B	28, 30
8	2	aan de	33	B	21, 23, 25, 28, 36, 44, 51, 53
4	2	klein worden	36	B	25, 41, 53, 60
3	2	dit zijn	28	B	33, 51, 60
3	2	zeggen maar	25	B	14, 23, 38
2	2	de de	12	B	38, 49
2	2	de twee	16	B	34, 49
2	2	die een	3	B	12, 14
2	2	en dan	17	B	28, 44
13	1	de	42	B	19, 21, 23, 25, 28, 34, 36, 38, 44, 49, 51, 53, 60
8	1	die	49	B	12, 14, 21, 33, 34, 41, 51, 60
8	1	en	36	B	25, 28, 35, 36, 44, 51, 53, 60
7	1	zijn	49	B	12, 32, 33, 50, 51, 58, 60
6	1	dat	45	B	14, 32, 40, 50, 53, 58
6	1	ja	50	B	9, 30, 32, 43, 49, 58
5	1	klein	36	B	25, 36, 41, 53, 60
4	1	dinge	17	B	28, 30, 36, 44
4	1	een	25	B	12, 14, 25, 36
4	1	lepel	27	B	34, 49, 51, 60
4	1	maar	25	B	14, 23, 33, 38
4	1	oké	32	B	1, 17, 25, 32
4	1	zo'n	17	B	28, 30, 36, 44
3	1	dan	20	B	25, 28, 44
3	1	er	16	B	21, 33, 36
3	1	gek	26	B	28, 30, 53
3	1	hebben	20	B	14, 25, 33
3	1	ook	23	B	14, 17, 36
2	1	het	49	B	12, 60
2	1	komen	16	B	21, 36
2	1	nog	9	B	36, 44
2	1	uit	16	B	21, 36
2	1	van	14	B	25, 38
2	1	één	3	B	33, 35

