Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	ik hebben weer het gaspedaal	15	7	1	B	9, 15
5	5	3	oké ik hebben	9	27	1	A	0, 9, 19, 22, 26
6	6	2	dat zijn	14	22	1	B	7, 14, 17, 21, 25, 28
6	1	2	oké ik	6	27	1	A	0, 6, 9, 19, 22, 26
5	3	2	het gaspedaal	19	18	1	B	9, 15, 19, 22, 26
2	2	2	ja oké	10	9	1	B	2, 10
11	9	1	ja	3	27	1	B	2, 3, 4, 5, 10, 13, 16, 20, 24, 27, 28
11	3	1	oké	8	27	1	A	0, 2, 6, 8, 9, 10, 19, 20, 22, 23, 26
9	2	1	ik	11	27	1	A	0, 6, 9, 11, 15, 16, 19, 22, 26
8	2	1	zijn	16	22	1	B	7, 14, 16, 17, 18, 21, 25, 28
7	1	1	dat	7	29	1	A	0, 7, 14, 17, 21, 25, 28
6	1	1	gaspedaal	9	27	1	A	0, 9, 15, 19, 22, 26
6	1	1	het	9	24	1	A	3, 9, 15, 19, 22, 26
4	4	1	die	16	23	2	A	0, 12, 16, 22
3	1	1	weer	18	10	1	B	9, 15, 18
2	2	1	daar	20	5	1	B	16, 20
2	2	1	even	20	5	1	B	16, 20
2	2	1	zoeken	20	5	1	B	16, 20

