Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	5	vier kubus aan de rechterkant	15	10	1	A	12, 15, 18, 21
7	3	3	aan de rechterkant	10	20	2	A	2, 4, 10, 12, 15, 18, 21
4	4	3	aan de bovenkant	18	13	2	B	10, 16, 18, 22
3	3	3	die vier kubus	12	9	1	B	10, 12, 18
3	3	3	ja dat zijn	17	6	1	B	14, 17, 19
2	2	3	en aan de	10	7	1	A	4, 10
9	2	2	aan de	16	21	2	A	2, 4, 10, 12, 15, 16, 18, 21, 22
6	1	2	vier kubus	10	18	1	A	4, 10, 12, 15, 18, 21
4	1	2	dat zijn	17	12	2	B	8, 14, 17, 19
3	3	2	deze hebben	12	6	1	B	10, 12, 15
2	2	2	dezelfde vorm	15	12	1	A	4, 15
2	2	2	dit zijn	21	4	1	A	18, 21
9	3	1	de	15	21	2	A	2, 4, 10, 12, 15, 16, 18, 21, 22
9	8	1	en	10	21	2	A	2, 4, 10, 12, 15, 16, 18, 21, 22
9	4	1	zijn	8	22	1	A	2, 8, 11, 14, 17, 18, 19, 21, 23
8	5	1	ja	3	22	1	A	2, 3, 6, 11, 14, 17, 19, 23
7	1	1	vier	11	18	1	A	4, 10, 11, 12, 15, 18, 21
6	2	1	dat	8	20	1	A	4, 8, 14, 17, 19, 23
4	3	1	die	10	15	1	A	4, 10, 12, 18
4	1	1	hebben	10	12	1	A	4, 10, 12, 15
4	4	1	okee	5	9	1	A	1, 5, 7, 9
3	1	1	dezelfde	15	12	2	A	4, 12, 15
3	1	1	dit	18	22	1	B	0, 18, 21
3	1	1	vorm	21	18	1	A	4, 15, 21
2	2	1	gaan	2	3	1	B	0, 2
2	2	1	hetzelfde	18	9	1	B	10, 18
2	2	1	weer	12	3	1	B	10, 12

