Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	driehoek die afgekaptten zijn	16	B	11, 26
2	3	aan de zijkant	16	B	12, 27
6	2	aan de	27	B	12, 13, 26, 27, 37, 38
2	2	twee lat	16	B	12, 27
7	1	ja	30	B	3, 7, 9, 18, 21, 24, 32
6	1	de	27	B	12, 13, 26, 27, 37, 38
5	1	ik	19	B	7, 10, 13, 17, 25
4	1	twee	26	B	12, 13, 27, 37
3	1	lat	26	B	12, 27, 37
3	1	weten	11	B	7, 13, 17
3	1	zijn	24	B	11, 26, 34
2	1	dat	28	B	7, 34
2	1	die	16	B	11, 26
2	1	een	3	B	11, 13
2	1	en	16	B	13, 28
2	1	gaan	16	B	10, 25
2	1	haakvormig	11	B	28, 38
2	1	voor	16	B	10, 25

