Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	8	dit zijn de hoofdvorm met een ei voorop	25	6	1	A	20, 25
3	1	5	hoofdvorm met een ei voorop	25	17	2	A	9, 20, 25
3	1	4	dit zijn de hoofdvorm	20	13	1	B	13, 20, 25
4	1	3	een ei voorop	28	20	2	A	9, 20, 25, 28
3	3	3	dan hebben je	10	11	2	B	0, 3, 10
2	2	3	de hoofdvorm staan	11	9	1	B	3, 11
2	2	3	hebben je weer	9	10	1	B	0, 9
2	2	3	op de hoofdvorm	28	26	1	B	3, 28
7	2	2	de hoofdvorm	10	26	1	B	3, 10, 11, 13, 20, 25, 28
5	1	2	een ei	9	29	1	B	0, 9, 20, 25, 28
5	1	2	ei voorop	13	20	1	A	9, 13, 20, 25, 28
5	2	2	hebben je	9	21	2	B	0, 3, 9, 10, 20
3	3	2	een staaf	17	15	1	A	11, 17, 25
3	3	2	en dan	10	13	1	B	5, 10, 17
3	3	2	er een	20	8	2	B	13, 15, 20
3	3	2	kegel op	10	26	1	B	3, 10, 28
3	1	2	met een	25	17	2	A	9, 20, 25
2	2	2	die kegel	28	24	1	B	5, 28
2	1	2	op de	28	26	1	B	3, 28
2	2	2	staan een	11	7	1	B	5, 11
13	5	1	een	9	29	3	B	0, 3, 5, 9, 10, 11, 13, 15, 17, 18, 20, 25, 28
12	12	1	ja	12	29	4	A	1, 4, 6, 7, 12, 13, 15, 16, 21, 24, 26, 29
10	3	1	de	9	29	3	B	0, 3, 5, 9, 10, 11, 13, 20, 25, 28
9	2	1	hoofdvorm	9	29	2	B	0, 3, 9, 10, 11, 13, 20, 25, 28
7	3	1	kegel	18	26	2	B	3, 5, 10, 18, 20, 25, 28
6	4	1	die	20	29	3	B	0, 3, 5, 20, 25, 28
6	1	1	hebben	28	29	2	B	0, 3, 9, 10, 20, 28
6	1	1	voorop	14	20	1	A	9, 13, 14, 20, 25, 28
6	3	1	zijn	13	21	2	A	8, 10, 13, 20, 25, 28
5	5	1	bovenop	17	16	2	A	10, 11, 17, 20, 25
5	2	1	en	10	29	2	B	0, 5, 10, 17, 28
4	4	1	link	20	24	2	B	5, 15, 20, 28
4	1	1	staan	20	18	2	B	3, 5, 11, 20
3	3	1	dat	8	12	1	B	2, 8, 13
3	3	1	kop	10	26	1	B	3, 10, 28
3	1	1	op	10	26	1	B	3, 10, 28
3	3	1	rechts	14	10	1	A	11, 14, 20

