Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	de vier kubus aan de rechterkant en	7	B	15, 21
3	4	aan de bovenkant en	13	B	10, 16, 22
3	4	aan de rechterkant en	12	B	10, 15, 21
2	3	aan de voorkant	7	B	10, 16
2	3	ja dat zijn	6	B	14, 19
3	2	dat zijn	12	B	8, 14, 19
3	2	de voorkant	13	B	10, 16, 22
3	2	vier kubus	12	B	10, 15, 21
2	2	deze hebben	6	B	10, 15
2	2	en de	2	B	21, 22
5	1	de	13	B	10, 15, 16, 21, 22
4	1	ja	17	B	3, 6, 14, 19
4	1	zijn	14	B	8, 14, 19, 21
2	1	dit	22	B	0, 21
2	1	even	4	B	10, 13
2	1	okee	3	B	5, 7
2	1	twee	7	B	15, 21
2	1	vorm	7	B	15, 21

