Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	water dat uit de muur	25	B	5, 29
2	4	water uit de muur	21	B	14, 34
2	2	dat zijn	6	B	28, 33
2	2	het kaneelstaaf	21	B	14, 34
2	2	het water	16	B	14, 29
2	2	kaneelstaaf en	16	B	14, 29
7	1	ja	26	B	3, 5, 9, 11, 22, 26, 28
6	1	het	30	B	5, 7, 13, 14, 29, 34
5	1	de	30	B	5, 9, 14, 29, 34
5	1	zijn	21	B	13, 14, 19, 28, 33
4	1	dat	29	B	5, 28, 29, 33
4	1	en	26	B	9, 14, 29, 34
2	1	cirkelplateau	16	B	14, 29
2	1	een	8	B	7, 14
2	1	met	6	B	9, 14
2	1	plateau	26	B	9, 34

