Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	op een driehoek	2	3	1	B	0, 2
3	3	2	dit zijn	7	6	1	A	4, 7, 9
3	1	2	een driehoek	13	14	1	B	0, 2, 13
3	3	2	het zijn	13	14	2	B	0, 11, 13
3	3	2	op de	11	7	2	A	5, 9, 11
2	1	2	op een	2	3	1	B	0, 2
9	3	1	zijn	3	14	1	B	0, 3, 4, 6, 7, 8, 9, 11, 13
6	6	1	met	4	14	1	B	0, 4, 7, 9, 11, 13
6	1	1	op	7	12	1	B	0, 2, 5, 7, 9, 11
5	3	1	de	11	10	3	A	4, 5, 9, 11, 13
5	2	1	driehoek	5	14	1	B	0, 2, 5, 9, 13
5	5	1	ja	6	13	1	A	2, 6, 8, 12, 14
4	4	1	die	1	12	1	B	0, 1, 7, 11
4	1	1	het	13	14	3	B	0, 6, 11, 13
4	4	1	twirl	13	14	3	B	0, 7, 11, 13
3	1	1	een	2	14	1	B	0, 2, 13
2	2	1	dat	7	5	1	A	3, 7

