Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	zijn even breed als de bak zelf	24	A	21, 44
3	4	als de bak zelf	33	A	12, 21, 44
2	4	met de borstel erin	28	A	17, 44
2	3	aan de linkerkant	12	A	8, 19
2	3	de de wc	16	A	17, 32
4	2	de bak	38	A	12, 21, 44, 49
4	2	de de	18	A	17, 21, 32, 34
3	2	als de	33	A	12, 21, 44
3	2	even breed	29	A	21, 44, 49
3	2	met de	33	A	17, 44, 49
2	2	aan de	12	A	8, 19
2	2	de onderkant	24	A	21, 44
2	2	dit zijn	26	A	17, 42
2	2	en de	24	A	21, 44
2	2	zijn het	28	A	15, 42
9	1	de	42	A	8, 12, 17, 19, 21, 32, 34, 44, 49
6	1	zijn	33	A	12, 15, 17, 21, 42, 44
5	1	ja	40	A	1, 6, 37, 39, 40
5	1	oké	28	A	10, 14, 30, 35, 37
4	1	even	38	A	12, 21, 44, 49
3	1	een	13	A	19, 21, 31
3	1	en	26	A	19, 21, 44
3	1	onderkant	29	A	21, 44, 49
2	1	dertien	7	A	41, 47
2	1	of	14	A	8, 21
2	1	zitten	12	A	8, 19

