Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	met dat ei	21	16	1	A	12, 21, 25, 27
2	2	3	een soort lepel	13	11	1	B	3, 13
2	2	3	ja dat zijn	29	6	1	B	24, 29
2	2	3	ja ja ja	22	13	1	B	10, 22
4	1	2	dat ei	21	16	1	A	12, 21, 25, 27
4	4	2	dit zijn	23	19	2	B	8, 21, 23, 26
3	1	2	dat zijn	29	24	2	B	6, 24, 29
3	3	2	deze hebben	12	12	1	B	8, 12, 19
3	3	2	een ei	9	7	1	B	8, 9, 14
3	1	2	een soort	3	13	1	A	1, 3, 13
3	1	2	ja dat	24	13	1	A	17, 24, 29
3	1	2	ja ja	17	13	1	B	10, 17, 22
2	2	2	ei heen	12	5	1	B	8, 12
2	2	2	hebben een	14	7	1	B	8, 14
2	2	2	het ei	12	5	1	B	8, 12
2	2	2	weer een	3	4	1	A	0, 3
2	2	2	zijn dat	15	4	1	A	12, 15
11	2	1	zijn	6	30	1	A	0, 6, 8, 12, 15, 20, 21, 23, 24, 26, 29
10	3	1	dat	9	24	1	B	6, 9, 12, 15, 17, 21, 24, 25, 27, 29
10	6	1	ja	4	28	2	B	2, 3, 4, 9, 10, 17, 22, 24, 28, 29
8	8	1	de	15	27	4	A	0, 1, 4, 12, 15, 19, 21, 26
7	1	1	een	3	15	2	A	0, 1, 3, 8, 9, 13, 14
7	1	1	ei	9	20	1	B	8, 9, 12, 14, 21, 25, 27
7	7	1	en	3	25	1	A	1, 3, 8, 9, 12, 21, 25
7	5	1	het	8	27	2	A	0, 1, 8, 12, 16, 21, 26
6	6	1	die	12	15	1	B	8, 12, 17, 20, 21, 22
6	3	1	met	12	20	1	B	8, 12, 21, 25, 26, 27
5	5	1	zitten	8	20	1	A	1, 8, 12, 14, 20
4	1	1	hebben	12	12	1	B	8, 12, 14, 19
4	2	1	lepel	21	24	1	B	3, 13, 21, 26
4	4	1	wc-rolhouder	20	9	2	B	15, 19, 20, 23
3	3	1	okee	2	8	1	A	0, 2, 7
3	1	1	weer	13	14	1	A	0, 3, 13
2	2	1	door	12	5	1	B	8, 12
2	2	1	gaan	17	10	1	B	8, 17
2	2	1	ook	3	3	1	A	1, 3
2	2	1	waar	20	13	1	B	8, 20

