Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	luciferstokjes naar de zijkant	4	5	1	A	0, 4
4	4	3	aan de achterkant	11	21	2	A	0, 10, 11, 20
4	4	3	ja dat zijn	32	11	1	B	26, 32, 34, 36
2	2	3	met dat plank	21	2	1	A	20, 21
6	2	2	dat zijn	22	22	1	B	15, 22, 26, 32, 34, 36
5	1	2	aan de	11	21	3	A	0, 7, 10, 11, 20
3	3	2	dit zijn	23	13	1	B	16, 23, 28
2	2	2	die ja	13	5	1	B	9, 13
2	2	2	even kijken	31	31	1	B	1, 31
2	2	2	het een	17	11	1	A	7, 17
2	2	2	het zijn	8	7	1	B	2, 8
12	7	1	ja	13	28	2	B	9, 11, 13, 14, 19, 25, 26, 27, 30, 32, 34, 36
12	1	1	zijn	7	35	1	B	2, 7, 8, 15, 16, 22, 23, 26, 28, 32, 34, 36
11	5	1	de	24	36	1	A	0, 4, 7, 10, 11, 20, 24, 25, 28, 33, 35
10	8	1	die	9	34	1	A	0, 9, 10, 13, 16, 18, 23, 29, 31, 33
6	1	1	aan	4	21	1	A	0, 4, 7, 10, 11, 20
6	4	1	met	12	26	1	A	8, 12, 20, 21, 23, 33
5	3	1	een	12	27	1	A	7, 12, 17, 23, 33
5	1	1	het	18	17	1	B	2, 7, 8, 17, 18
4	4	1	en	11	12	3	A	0, 5, 10, 11
4	4	1	zo'n	11	12	3	A	0, 8, 10, 11
3	3	1	lucifer	33	8	1	B	28, 33, 35
3	1	1	naar	5	6	1	A	0, 4, 5
3	3	1	oké	22	17	2	B	6, 14, 22
3	3	1	twee	4	34	1	A	0, 4, 33
3	3	1	één	6	3	1	A	5, 6, 7
2	2	1	kop	18	11	1	A	8, 18
2	2	1	luciferstok	24	2	1	A	23, 24
2	2	1	rechts	6	2	1	A	5, 6
2	2	1	stok	16	9	1	A	8, 16

