Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	bovenop en de staaf rechtsvoor	5	B	28, 32
3	3	ja dat zijn	22	B	10, 27, 31
4	2	dat zijn	22	B	10, 12, 27, 31
3	2	en de	27	B	6, 28, 32
3	2	zeggen maar	19	B	2, 6, 20
2	2	bol bovenop	10	B	19, 28
7	1	ja	28	B	4, 6, 8, 10, 18, 27, 31
6	1	zijn	24	B	8, 10, 12, 18, 27, 31
5	1	dat	24	B	8, 10, 12, 27, 31
5	1	en	27	B	6, 20, 21, 28, 32
4	1	bovenop	14	B	19, 20, 28, 32
4	1	de	27	B	6, 15, 28, 32
4	1	maar	19	B	2, 6, 10, 20
4	1	staaf	12	B	21, 24, 28, 32
3	1	rechtsvoor	31	B	2, 28, 32
2	1	een	3	B	19, 21
2	1	mij	5	B	8, 12
2	1	nog	4	B	18, 21
2	1	ze	6	B	13, 18

