Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	ik hebben die een met dat ei aan de rechterkant	13	A	8, 20
3	3	aan de rechterkant	13	A	8, 14, 20
3	3	ei aan de	13	A	8, 14, 20
3	3	ik hebben die	13	A	8, 14, 20
2	2	bij mij	7	A	7, 13
6	1	ja	19	A	1, 3, 6, 10, 13, 19
5	1	dat	14	A	7, 8, 13, 14, 20
4	1	met	17	A	4, 8, 14, 20
3	1	bovenop	17	A	4, 14, 20
3	1	de	13	A	8, 14, 20
3	1	die	13	A	8, 14, 20
2	1	en	7	A	14, 20
2	1	het	7	A	14, 20
2	1	kegel	7	A	14, 20
2	1	nummer	7	A	13, 19
2	1	zijn	7	A	7, 13
2	1	zo'n	3	A	4, 6

