Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan de rechterkant	31	A	0, 30
2	3	en aan de	29	A	2, 30
4	2	aan de	42	A	0, 2, 30, 41
2	2	dik staaf	29	A	2, 30
2	2	een plat	31	A	0, 30
2	2	nog een	28	A	3, 30
2	2	plat cirkel	30	A	1, 30
2	2	uit die	4	A	2, 5
10	1	ja	44	A	2, 7, 9, 11, 20, 28, 35, 36, 39, 45
4	1	die	29	A	2, 5, 24, 30
4	1	een	31	A	0, 2, 3, 30
3	1	en	29	A	2, 3, 30
3	1	staaf	29	A	2, 5, 30
3	1	uit	29	A	2, 5, 30
2	1	dan	28	A	3, 30
2	1	dat	12	A	30, 41
2	1	dik	29	A	2, 30
2	1	er	4	A	0, 3
2	1	hebben	10	A	30, 39
2	1	naar	25	A	2, 26
2	1	trompetter	12	A	30, 41
2	1	wat	20	A	7, 26
2	1	zegmaar	2	A	1, 2
2	1	zitten	4	A	0, 3
2	1	zo	6	A	2, 7
2	1	zo'n	24	A	7, 30

