Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	dit zijn die met de neus	13	A	31, 43
3	3	die met de	26	A	18, 31, 43
3	2	de kegelvorm	26	A	18, 39, 43
3	2	de neus	31	A	13, 31, 43
3	2	dit zijn	32	A	12, 31, 43
2	2	aan de	15	A	25, 39
2	2	dat zijn	20	A	11, 30
2	2	en dan	19	A	7, 25
2	2	niks erdoorheen	13	A	31, 43
9	1	ja	40	A	2, 4, 9, 13, 21, 25, 30, 34, 41
8	1	de	32	A	12, 13, 16, 18, 25, 31, 39, 43
5	1	die	32	A	12, 16, 18, 31, 43
5	1	met	31	A	13, 16, 18, 31, 43
4	1	een	15	A	4, 7, 13, 18
4	1	kegelvorm	26	A	18, 31, 39, 43
3	1	dat	20	A	11, 16, 30
3	1	en	37	A	7, 25, 43
3	1	erdoorheen	28	A	16, 31, 43
2	1	Linksboven	9	A	31, 39
2	1	beetje	2	A	12, 13
2	1	even	27	A	12, 38
2	1	het	6	A	13, 18
2	1	zestien	32	A	11, 42

