Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan de achterkant	26	A	2, 27
6	2	de boiler	20	A	19, 22, 24, 33, 36, 38
2	2	Pinokkio maar	20	A	0, 19
2	2	dat boek	22	A	8, 29
2	2	die hebben	40	A	0, 39
2	2	hebben ik	9	A	0, 8
2	2	het zijn	3	A	0, 2
2	2	ja dat	6	A	29, 34
2	2	ja ik	20	A	0, 19
10	1	ja	35	A	0, 2, 11, 13, 17, 19, 24, 27, 29, 34
8	1	de	37	A	2, 19, 22, 24, 27, 33, 36, 38
5	1	die	40	A	0, 8, 27, 35, 39
5	1	maar	28	A	0, 2, 8, 19, 27
4	1	Pinokkio	23	A	0, 8, 19, 22
4	1	dat	27	A	8, 27, 29, 34
4	1	hebben	40	A	0, 2, 8, 39
4	1	het	20	A	0, 2, 8, 19
3	1	boek	28	A	2, 8, 29
3	1	ik	20	A	0, 8, 19
3	1	zijn	35	A	0, 2, 34
2	1	daar	32	A	8, 39
2	1	dan	36	A	0, 35
2	1	een	12	A	2, 13
2	1	en	20	A	8, 27
2	1	iets	7	A	2, 8
2	1	met	26	A	2, 27
2	1	neus	7	A	2, 8
2	1	twee	26	A	2, 27
2	1	vierkant	26	A	2, 27
2	1	wel	23	A	13, 35

