Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	het lijken op een	35	8	1	B	28, 35
6	6	3	aan de rechterkant	26	52	2	A	2, 18, 26, 29, 44, 53
4	4	3	een soort van	4	26	1	A	3, 4, 11, 28
4	4	3	ja dat zijn	33	44	2	B	4, 24, 33, 47
3	3	3	aan de bovenkant	38	29	2	B	10, 25, 38
3	1	3	het lijken op	35	11	2	B	25, 28, 35
2	2	3	en aan de	29	19	1	B	11, 29
2	2	3	ja deze hebben	9	10	1	A	0, 9
2	2	3	zijn het een	53	5	1	A	49, 53
13	4	2	aan de	10	54	3	A	0, 1, 2, 10, 11, 17, 18, 25, 26, 29, 38, 44, 53
8	4	2	dat zijn	16	44	2	B	4, 8, 16, 23, 24, 33, 45, 47
7	3	2	ja dat	35	45	2	B	4, 24, 33, 35, 45, 47, 48
6	6	2	naar rechts	14	44	2	A	0, 2, 14, 17, 36, 43
5	1	2	een soort	43	41	1	A	3, 4, 11, 28, 43
4	4	2	dit zijn	25	36	1	A	17, 25, 35, 52
3	1	2	lijken op	35	11	2	B	25, 28, 35
3	3	2	ruit met	20	35	1	A	3, 20, 37
3	2	2	zijn het	49	45	1	B	9, 49, 53
2	2	2	die ruit	20	2	1	A	19, 20
2	2	2	hebben hij	11	11	1	A	1, 11
2	2	2	hij een	13	3	1	B	11, 13
31	24	1	ja	4	55	2	A	0, 2, 4, 5, 6, 7, 9, 12, 14, 15, 17, 19, 20, 21, 24, 25, 28, 30, 31, 33, 34, 35, 41, 44, 45, 46, 47, 48, 50, 51, 54
17	8	1	dat	16	45	3	B	4, 6, 8, 16, 17, 23, 24, 25, 28, 33, 35, 36, 37, 38, 45, 47, 48
17	4	1	zijn	16	50	4	B	4, 6, 8, 9, 16, 17, 23, 24, 25, 28, 33, 35, 45, 47, 49, 52, 53
15	3	1	de	20	54	3	A	0, 1, 2, 10, 11, 17, 18, 20, 25, 26, 29, 38, 44, 52, 53
15	10	1	een	4	54	2	A	0, 3, 4, 9, 11, 13, 25, 28, 31, 35, 36, 43, 45, 49, 53
13	11	1	die	11	55	1	A	2, 11, 18, 19, 20, 22, 26, 27, 29, 35, 37, 45, 56
10	7	1	het	35	48	4	B	9, 10, 25, 28, 35, 42, 45, 49, 53, 56
10	7	1	van	9	41	1	A	3, 4, 9, 10, 11, 18, 28, 35, 36, 43
9	5	1	naar	11	44	2	A	0, 2, 11, 14, 17, 26, 27, 36, 43
8	5	1	met	22	51	1	A	3, 20, 22, 25, 29, 35, 37, 53
8	2	1	rechts	14	44	3	A	0, 2, 13, 14, 17, 35, 36, 43
7	3	1	hebben	26	46	2	A	0, 1, 9, 11, 26, 31, 45
7	7	1	twee	53	52	6	A	2, 3, 18, 29, 35, 44, 53
7	7	1	wijzen	11	44	2	A	0, 2, 11, 13, 17, 27, 43
6	5	1	en	11	51	1	A	3, 11, 19, 26, 29, 53
6	6	1	ook	11	37	2	A	0, 2, 11, 18, 29, 36
6	2	1	ruit	38	47	2	A	3, 19, 20, 37, 38, 49
6	1	1	soort	4	42	2	A	2, 3, 4, 11, 28, 43
6	6	1	zeggen	35	37	3	B	9, 25, 28, 35, 42, 45
5	5	1	dan	18	23	3	B	4, 6, 9, 18, 26
5	5	1	je	29	20	2	B	26, 28, 29, 35, 45
4	1	1	hij	31	31	1	A	1, 11, 13, 31
3	3	1	onderkant	11	18	1	A	0, 11, 17
2	2	1	heel	53	15	1	A	39, 53
2	2	1	inderdaad	35	5	1	B	31, 35
2	2	1	nou	53	19	1	A	35, 53
2	2	1	of	53	35	1	A	19, 53
2	2	1	okee	32	10	1	B	23, 32

