Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	boven het midden	6	A	7, 12
2	3	deze hoofdvorm hebben	12	A	12, 23
2	3	en een yoghurtbak	6	A	7, 12
3	2	een plateau	17	A	7, 12, 23
3	2	een yoghurtbak	18	A	7, 12, 24
2	2	ja nummer	12	A	11, 22
2	2	met twee	18	A	7, 24
5	1	ja	18	A	5, 11, 16, 20, 22
4	1	een	18	A	7, 12, 23, 24
4	1	plateau	18	A	7, 12, 23, 24
3	1	en	18	A	7, 12, 24
3	1	hebben	17	A	7, 12, 23
3	1	hoofdvorm	17	A	7, 12, 23
3	1	nummer	17	A	6, 11, 22
2	1	dat	19	A	6, 24
2	1	er	12	A	12, 23
2	1	je	6	A	7, 12
2	1	met	18	A	7, 24
2	1	op	13	A	12, 24

