Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	en aan de linkerkant nog	24	B	2, 25
2	5	en dan komen het beker	12	B	0, 11
2	4	eerst een soort van	19	B	0, 18
2	3	eerst een plateau	6	B	11, 16
2	3	in de lucht	13	B	0, 12
4	2	en dan	26	B	0, 1, 11, 25
3	2	aan de	25	B	1, 2, 25
3	2	dat zijn	37	B	9, 37, 45
3	2	soort van	19	B	0, 17, 18
2	2	dan een	26	B	0, 25
2	2	even kijken	11	B	1, 11
2	2	hebben je	18	B	1, 18
2	2	het wijnglas	5	B	38, 42
2	2	plateau en	8	B	11, 18
8	1	ja	19	B	23, 27, 29, 33, 34, 35, 37, 41
7	1	een	26	B	0, 2, 11, 16, 18, 20, 25
7	1	zijn	46	B	0, 9, 11, 12, 19, 37, 45
5	1	het	43	B	0, 11, 25, 38, 42
5	1	je	18	B	1, 9, 11, 12, 18
4	1	iets	26	B	0, 2, 12, 25
4	1	nee	10	B	7, 9, 15, 16
4	1	van	19	B	0, 2, 17, 18
3	1	hebben	18	B	1, 11, 18
3	1	hem	26	B	9, 12, 34
3	1	in	26	B	0, 12, 25
3	1	wijnglas	24	B	19, 38, 42
2	1	alsof	13	B	0, 12
2	1	dus	13	B	0, 12
2	1	er	2	B	0, 1
2	1	gewoon	12	B	1, 12
2	1	hij	13	B	0, 12
2	1	ik	26	B	9, 34
2	1	twee	7	B	1, 7
2	1	vierkant	25	B	1, 25
2	1	wat	9	B	4, 12

