Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	dat zijn	15	B	13, 20, 27
2	2	aan een	13	B	2, 14
2	2	dit zijn	8	B	14, 21
2	2	een tafel	12	B	3, 14
2	2	het tafel	2	B	21, 22
2	2	zijn die	10	B	12, 21
7	1	zijn	25	B	3, 12, 13, 14, 20, 21, 27
6	1	ja	17	B	3, 5, 7, 8, 12, 19
5	1	het	22	B	1, 2, 3, 21, 22
5	1	tafel	22	B	1, 3, 14, 21, 22
4	1	aan	22	B	1, 2, 14, 22
4	1	dat	25	B	3, 13, 20, 27
4	1	een	14	B	1, 2, 3, 14
3	1	de	21	B	2, 14, 22
3	1	die	20	B	2, 12, 21
2	1	dus	12	B	2, 13
2	1	ik	2	B	1, 2
2	1	lijken	3	B	1, 3
2	1	met	2	B	21, 22
2	1	of	2	B	1, 2
2	1	oké	28	B	0, 27
2	1	op	20	B	3, 22
2	1	plantenpot	21	B	2, 22
2	1	waar	11	B	2, 12
2	1	zo	2	B	2, 3

