Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	en dan zitten	18	A	10, 27
2	3	en rechts zitten	27	A	10, 36
2	3	ik hebben hem	46	A	4, 49
2	3	zitten nog een	8	A	29, 36
3	2	en dan	22	A	6, 10, 27
3	2	zitten nog	10	A	27, 29, 36
2	2	aan de	18	A	34, 51
2	2	dat ander	5	A	51, 55
2	2	dat vierkant	22	A	34, 55
2	2	half dinge	6	A	29, 34
2	2	zijn een	2	A	11, 12
14	1	ja	51	A	3, 7, 10, 14, 17, 19, 27, 31, 35, 39, 41, 42, 49, 53
7	1	een	28	A	9, 10, 11, 12, 29, 34, 36
7	1	en	50	A	6, 10, 27, 34, 36, 51, 55
5	1	dinge	27	A	29, 34, 36, 51, 55
5	1	zitten	27	A	10, 27, 29, 34, 36
4	1	dan	29	A	6, 10, 27, 34
4	1	nog	27	A	10, 27, 29, 36
3	1	dat	22	A	34, 51, 55
3	1	er	47	A	9, 10, 55
3	1	vierkant	47	A	9, 34, 55
2	1	bovenin	4	A	9, 12
2	1	die	41	A	11, 51
2	1	komen	47	A	9, 55
2	1	liggen	21	A	14, 34
2	1	link	26	A	10, 35
2	1	met	20	A	36, 55
2	1	uit	47	A	9, 55
2	1	wat	42	A	14, 55

