Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	deze hebben een	11	19	1	A	0, 11, 18
4	1	2	deze hebben	20	21	1	A	0, 11, 18, 20
4	4	2	en een	8	17	2	A	2, 4, 8, 18
3	3	2	een kogel	16	17	1	A	2, 16, 18
3	3	2	zijn hoofd	8	19	1	A	0, 8, 18
2	2	2	ook een	16	15	1	A	2, 16
2	2	2	zijn die	23	12	1	B	12, 23
16	16	1	ja	2	32	1	B	1, 2, 3, 7, 9, 13, 14, 17, 19, 21, 23, 24, 27, 30, 31, 32
9	5	1	zijn	10	33	1	A	0, 8, 10, 12, 18, 19, 23, 27, 32
8	5	1	een	5	19	3	A	0, 2, 4, 5, 8, 11, 16, 18
6	2	1	hebben	12	21	1	A	0, 11, 12, 16, 18, 20
6	3	1	kogel	22	27	1	A	2, 16, 18, 22, 26, 28
5	1	1	en	12	17	2	A	2, 4, 8, 12, 18
4	4	1	pyramide	31	14	3	A	18, 25, 29, 31
3	3	1	de	12	21	1	A	2, 12, 22
3	3	1	het	10	19	1	A	2, 10, 20
3	1	1	ook	32	31	1	A	2, 16, 32
2	2	1	links	18	3	1	B	16, 18
2	2	1	neus	5	2	1	A	4, 5
2	2	1	punthoed	32	5	1	B	28, 32

