Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	ik kunnen het	4	A	35, 38
2	3	met dat petaal	12	A	19, 30
3	2	zeggen maar	33	A	0, 20, 32
2	2	aan de	27	A	1, 27
2	2	dat zijn	11	A	18, 28
2	2	ja ja	21	A	3, 23
2	2	pedaal erachter	18	A	3, 20
2	2	petaal pedaal	17	A	3, 19
2	2	staaf doorheen	21	A	0, 20
9	1	ja	38	A	3, 6, 8, 13, 16, 23, 28, 34, 40
4	1	er	31	A	0, 1, 19, 30
4	1	het	39	A	0, 32, 35, 38
4	1	pedaal	30	A	3, 19, 20, 32
4	1	zijn	13	A	18, 19, 28, 30
3	1	achterop	14	A	19, 30, 32
3	1	met	18	A	13, 19, 30
3	1	petaal	28	A	3, 19, 30
2	1	aan	27	A	1, 27
2	1	deze	20	A	0, 19
2	1	die	8	A	13, 20
2	1	en	20	A	1, 20
2	1	waar	20	A	1, 20
2	1	weer	12	A	19, 30
2	1	zo'n	2	A	0, 1

