Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	5	weer met dat balk bovenop	64	30	1	A	44, 64, 73
2	2	5	A B C D E	54	3	1	B	52, 54
3	3	4	dat zijn E bij	51	20	2	B	32, 46, 51
2	2	4	dun dinge aan de	29	2	1	B	28, 29
7	7	3	aan de zijkant	20	69	1	B	5, 20, 28, 29, 44, 64, 73
4	1	3	dat balk bovenop	44	37	1	B	37, 44, 64, 73
3	1	3	dinge aan de	28	10	1	A	20, 28, 29
3	3	3	en dan dat	73	46	2	B	28, 41, 73
2	2	3	dan aan de	28	16	1	A	13, 28
2	2	3	ja maar dat	57	6	1	B	52, 57
10	2	2	aan de	6	69	1	B	5, 6, 13, 20, 21, 28, 29, 44, 64, 73
8	5	2	en dan	15	68	2	A	6, 13, 15, 20, 28, 29, 41, 73
6	6	2	ja precies	16	57	1	B	15, 16, 40, 60, 68, 71
5	1	2	balk bovenop	44	73	2	B	1, 37, 44, 64, 73
5	1	2	dat balk	44	49	2	B	25, 37, 44, 64, 73
5	2	2	dat zijn	57	44	2	B	32, 46, 51, 57, 75
4	2	2	met dat	44	35	1	B	39, 44, 64, 73
3	3	2	dat zullen	57	6	2	B	52, 56, 57
3	1	2	dun dinge	41	14	1	B	28, 29, 41
3	3	2	even kijken	75	74	2	A	2, 19, 75
3	3	2	makkelijk zijn	57	4	1	B	56, 57, 59
2	2	2	die liggen	4	3	1	A	2, 4
2	2	2	die zijn	35	3	1	B	33, 35
2	2	2	echt een	11	2	1	B	10, 11
2	2	2	hebben die	19	15	1	B	5, 19
2	2	2	hij hebben	24	16	1	B	9, 24
2	2	2	plat bovenop	4	3	1	A	2, 4
2	2	2	weer dat	37	18	1	A	20, 37
2	2	2	zijn dat	68	51	1	A	18, 68
2	2	2	zijn echt	67	58	1	B	10, 67
27	20	1	ja	12	70	2	A	6, 11, 12, 15, 16, 17, 26, 27, 30, 31, 32, 35, 36, 38, 40, 42, 46, 52, 54, 56, 57, 60, 66, 68, 71, 74, 75
20	9	1	zijn	11	66	1	B	10, 11, 18, 32, 33, 35, 44, 46, 49, 50, 51, 52, 56, 57, 59, 67, 68, 71, 73, 75
19	3	1	dat	18	69	1	B	7, 18, 20, 25, 28, 32, 37, 39, 41, 44, 46, 51, 52, 56, 57, 64, 68, 73, 75
12	4	1	dan	17	68	2	A	6, 13, 15, 17, 20, 28, 29, 41, 52, 59, 67, 73
12	12	1	oké	16	73	2	B	1, 14, 16, 17, 32, 34, 44, 47, 57, 65, 72, 73
11	1	1	aan	17	69	1	B	5, 6, 13, 17, 20, 21, 28, 29, 44, 64, 73
11	3	1	en	5	72	1	A	2, 5, 6, 13, 15, 20, 28, 29, 41, 44, 73
9	2	1	bovenop	19	73	1	B	1, 2, 4, 19, 22, 37, 44, 64, 73
9	3	1	die	2	71	1	B	1, 2, 4, 5, 19, 33, 35, 67, 71
8	2	1	balk	24	73	2	B	1, 3, 24, 25, 37, 44, 64, 73
8	7	1	een	6	29	3	B	1, 3, 5, 6, 10, 11, 13, 29
7	3	1	hebben	19	54	3	B	1, 5, 9, 19, 22, 24, 54
7	1	1	precies	62	57	1	B	15, 16, 40, 60, 62, 68, 71
6	2	1	met	39	61	2	A	13, 21, 39, 44, 64, 73
6	6	1	niet	8	51	1	B	7, 8, 11, 49, 50, 57
6	6	1	rond	11	69	1	B	5, 11, 29, 44, 64, 73
6	6	1	soort	21	64	3	B	1, 5, 10, 21, 39, 64
6	6	1	zo'n	15	19	3	A	6, 11, 13, 15, 21, 24
5	1	1	dinge	28	31	2	A	11, 20, 28, 29, 41
5	5	1	het	11	58	1	B	10, 11, 49, 50, 67
4	1	1	bij	75	44	2	B	32, 46, 51, 75
4	1	1	dun	28	21	1	A	21, 28, 29, 41
4	4	1	je	50	48	1	A	23, 50, 54, 70
4	1	1	makkelijk	61	6	1	B	56, 57, 59, 61
4	4	1	wel	71	55	3	B	17, 33, 56, 71
4	1	1	zullen	57	8	3	B	50, 52, 56, 57
4	4	1	één	21	49	1	B	1, 21, 42, 49
3	1	1	A	52	6	1	A	49, 52, 54
3	1	1	B	52	6	1	A	49, 52, 54
3	3	1	er	59	59	2	B	1, 4, 59
3	1	1	hij	24	16	2	B	9, 22, 24
3	2	1	maar	55	6	1	B	52, 55, 57
3	3	1	nee	57	48	2	B	10, 17, 57
3	1	1	plat	19	18	1	A	2, 4, 19
3	3	1	we	59	43	2	B	17, 56, 59
2	2	1	graafarmp	21	13	1	B	9, 21
2	2	1	sorry	54	38	1	B	17, 54
2	2	1	stok	15	3	1	A	13, 15
2	2	1	toch	52	42	1	A	11, 52
2	2	1	vier	50	3	1	A	48, 50

