Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	ja dit zijn weer met	10	A	40, 49
4	3	aan de linkerkant	30	A	3, 13, 26, 32
2	3	ja dat zijn	12	A	37, 48
6	2	aan de	38	A	3, 10, 13, 26, 32, 40
4	2	deksel erachter	45	A	5, 15, 35, 49
3	2	dit zijn	25	A	25, 40, 49
3	2	weer met	15	A	35, 40, 49
2	2	en zo'n	46	A	5, 50
2	2	ja oké	28	A	7, 34
2	2	oké ja	28	A	10, 37
2	2	soort van	6	A	5, 10
2	2	zo'n soort	11	A	5, 15
11	1	ja	47	A	7, 10, 11, 23, 34, 37, 40, 46, 48, 49, 53
7	1	aan	38	A	3, 10, 11, 13, 26, 32, 40
6	1	en	46	A	5, 13, 15, 35, 40, 50
6	1	oké	31	A	7, 10, 20, 25, 34, 37
6	1	zijn	37	A	13, 25, 37, 40, 48, 49
5	1	deksel	45	A	5, 15, 35, 40, 49
5	1	zeshoekig	48	A	3, 13, 30, 40, 50
5	1	zo'n	46	A	5, 13, 15, 35, 50
4	1	die	40	A	10, 26, 40, 49
4	1	met	35	A	15, 35, 40, 49
4	1	weer	35	A	15, 35, 40, 49
3	1	dat	12	A	37, 40, 48
3	1	hebben	27	A	0, 10, 26
3	1	ik	32	A	8, 13, 39
2	1	dan	28	A	8, 35
2	1	een	4	A	10, 13
2	1	hem	9	A	0, 8
2	1	hij	16	A	11, 26
2	1	iets	2	A	10, 11
2	1	maar	25	A	11, 35
2	1	schijf	6	A	21, 26
2	1	wachten	4	A	25, 28
2	1	weten	6	A	8, 13
2	1	zegmaar	4	A	10, 13
2	1	zitten	25	A	11, 35

