Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	4	die steeds groot worden	8	21	1	B	1, 8, 14, 21
2	2	4	die vierkant die steeds	12	5	1	A	8, 12
4	4	3	aan de voorkant	14	19	2	B	0, 11, 14, 18
3	3	3	dit zijn die	7	19	1	B	0, 7, 18
3	1	3	vierkant die steeds	14	7	1	A	8, 12, 14
5	2	2	aan de	8	19	1	B	0, 8, 11, 14, 18
5	5	2	dat zijn	10	21	1	A	6, 10, 13, 16, 26
5	1	2	groot worden	24	24	1	B	1, 8, 14, 21, 24
4	1	2	dit zijn	11	19	1	B	0, 7, 11, 18
3	1	2	die vierkant	8	13	1	B	0, 8, 12
3	3	2	het schoorsteen	18	17	1	A	8, 18, 24
2	2	2	de vierkant	18	5	1	A	14, 18
8	3	1	dat	10	21	2	A	6, 7, 10, 11, 12, 13, 16, 26
8	2	1	die	7	22	2	B	0, 1, 7, 8, 12, 14, 18, 21
8	8	1	ja	4	24	1	A	2, 4, 5, 9, 13, 17, 22, 25
7	2	1	de	19	25	1	B	0, 8, 11, 14, 18, 19, 24
7	7	1	en	3	24	1	B	1, 3, 8, 12, 15, 19, 24
7	2	1	vierkant	11	25	1	B	0, 8, 11, 12, 14, 18, 24
6	6	1	met	7	19	2	B	0, 1, 7, 11, 12, 18
5	2	1	schoorsteen	18	22	3	A	3, 8, 14, 18, 24
5	5	1	twee	6	24	1	B	1, 6, 12, 20, 24
4	1	1	het	18	17	2	A	8, 15, 18, 24
2	2	1	plakken	7	8	1	B	0, 7
2	2	1	van	15	15	1	B	1, 15

