Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	een paal en een plat cirkel	34	3	1	B	32, 34
2	2	4	en aan de rechterkant	30	6	1	B	25, 30
2	2	4	zitten een plat cirkel	30	6	1	B	25, 30
4	2	3	en aan de	30	19	2	B	14, 25, 30, 32
2	2	3	aan de zijkant	15	2	1	B	14, 15
2	2	3	plat cirkel aan	37	23	1	A	15, 37
2	2	3	van het kop	22	21	1	A	2, 22
9	4	2	aan de	13	37	1	A	1, 13, 14, 15, 22, 25, 30, 32, 37
8	2	2	plat cirkel	15	34	1	B	14, 15, 25, 30, 32, 34, 37, 47
5	3	2	een paal	34	24	3	B	14, 24, 32, 34, 37
5	1	2	een plat	25	32	1	A	3, 25, 30, 32, 34
4	2	2	het kop	12	40	1	A	2, 12, 22, 41
4	2	2	van het	22	22	3	A	1, 2, 3, 22
3	1	2	paal en	47	16	1	B	32, 34, 47
3	1	2	zitten een	25	30	1	A	1, 25, 30
2	2	2	bedoelen je	41	37	1	B	5, 41
2	2	2	deze hebben	32	3	1	A	30, 32
2	2	2	een soort	5	4	1	A	2, 5
2	2	2	lepeltje ,	41	10	1	B	32, 41
2	2	2	met zo'n	40	22	1	A	19, 40
2	2	2	wat ik	9	6	1	A	4, 9
16	16	1	ja	5	48	1	A	2, 5, 6, 7, 10, 12, 16, 18, 23, 27, 31, 35, 39, 42, 43, 49
15	8	1	een	5	41	4	A	1, 2, 3, 4, 5, 13, 14, 20, 24, 25, 30, 32, 34, 37, 41
14	10	1	en	5	46	2	A	2, 3, 5, 14, 19, 25, 26, 30, 32, 34, 36, 37, 45, 47
12	3	1	de	9	47	1	A	1, 9, 13, 14, 15, 22, 25, 30, 32, 37, 40, 47
11	8	1	het	5	47	3	A	1, 2, 3, 5, 7, 12, 22, 37, 40, 41, 47
11	11	1	zijn	5	45	2	A	2, 3, 5, 7, 12, 17, 20, 22, 31, 40, 46
10	8	1	met	19	43	5	B	5, 9, 12, 13, 14, 19, 32, 40, 45, 47
9	9	1	dat	31	37	4	A	10, 15, 17, 20, 31, 32, 41, 45, 46
8	7	1	je	5	38	1	A	4, 5, 9, 15, 19, 33, 34, 41
7	7	1	die	37	48	4	A	1, 6, 30, 36, 37, 38, 48
7	7	1	oké	29	46	3	A	0, 8, 11, 29, 32, 44, 45
7	4	1	zitten	22	41	1	A	1, 22, 25, 30, 36, 37, 41
6	2	1	van	5	30	3	A	1, 2, 3, 5, 22, 30
6	5	1	zo'n	14	35	1	A	6, 14, 19, 30, 37, 40
5	3	1	hebben	32	29	4	A	4, 19, 28, 30, 32
5	1	1	kop	12	41	2	A	1, 2, 12, 22, 41
4	4	1	doorheen	45	32	3	B	14, 24, 37, 45
4	2	1	ik	7	25	1	A	4, 7, 9, 28
4	4	1	lepel	40	15	1	A	33, 40, 45, 47
4	2	1	lepeltje	41	37	3	B	5, 12, 32, 41
4	2	1	wat	7	30	1	A	4, 7, 9, 33
3	1	1	bedoelen	41	37	2	B	5, 9, 41
3	3	1	dan	19	13	2	B	7, 9, 19
3	3	1	gaan	45	22	2	B	24, 37, 45
3	3	1	ook	30	36	1	B	5, 30, 40
3	3	1	pluimp	5	6	1	A	1, 5, 6
3	3	1	rond	32	35	1	A	3, 32, 37
3	1	1	soort	5	5	2	A	1, 2, 5
3	3	1	weer	20	24	1	B	14, 20, 37
2	2	1	eigenlijk	40	39	1	A	2, 40
2	2	1	of	42	23	1	A	20, 42

