Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	waar staan die ?	36	17	1	A	20, 36
2	2	3	met die poo	37	25	1	A	13, 37
3	3	2	bij mij	36	19	1	A	25, 36, 43
3	1	2	die poo	13	38	1	B	0, 13, 37
3	3	2	en dan	4	16	1	B	3, 4, 18
3	3	2	ik hebben	25	26	2	B	0, 15, 25
3	1	2	met die	18	25	1	A	13, 18, 37
2	2	2	een beetje	10	11	1	B	0, 10
2	2	2	hebben weer	15	6	1	A	10, 15
2	2	2	poot en	35	18	1	B	18, 35
13	13	1	ja	4	44	1	B	0, 4, 5, 6, 11, 14, 16, 19, 20, 30, 38, 40, 43
12	7	1	die	13	40	2	B	0, 3, 13, 18, 20, 23, 25, 29, 30, 36, 37, 39
10	10	1	dat	12	34	1	A	10, 12, 15, 24, 25, 29, 32, 37, 42, 43
9	6	1	ik	25	35	4	B	0, 15, 17, 24, 25, 28, 31, 32, 34
9	6	1	met	10	43	2	B	0, 3, 10, 13, 18, 29, 35, 37, 42
6	2	1	en	23	37	1	B	3, 4, 18, 23, 35, 39
6	2	1	hebben	28	32	1	B	0, 10, 15, 25, 28, 31
6	6	1	het	25	36	2	B	0, 17, 25, 29, 34, 35
6	6	1	zijn	23	44	2	B	0, 12, 23, 35, 42, 43
5	5	1	niet	24	10	1	A	23, 24, 28, 31, 32
5	5	1	oké	15	34	1	A	9, 15, 22, 34, 42
5	2	1	poo	13	43	2	B	0, 3, 13, 37, 42
5	3	1	weer	35	33	1	A	10, 15, 35, 37, 42
4	1	1	dan	30	28	1	B	3, 4, 18, 30
4	3	1	een	10	11	3	B	0, 2, 3, 10
4	4	1	of	23	38	1	B	0, 23, 24, 37
4	4	1	piramide	35	25	1	B	18, 35, 39, 42
4	4	1	wel	34	12	3	A	23, 25, 29, 34
3	3	1	daar	28	12	1	A	20, 28, 31
3	3	1	omdraaien	4	16	1	B	3, 4, 18
3	3	1	op	29	4	1	B	28, 29, 31
3	3	1	weten	29	7	1	B	24, 29, 30
2	2	1	blijven	25	9	1	B	17, 25
2	2	1	nu	34	3	1	A	32, 34

