Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	dat zijn	12	19	1	B	6, 12, 17, 24
2	2	2	en linksonder	10	7	1	A	4, 10
2	2	2	niet helemaal	9	8	1	A	2, 9
2	2	2	piramide erop	18	18	1	A	1, 18
8	8	1	ja	5	28	1	A	0, 5, 8, 11, 15, 20, 22, 27
7	3	1	dat	12	19	2	B	6, 9, 12, 17, 18, 19, 24
7	5	1	en	9	22	1	A	4, 9, 10, 14, 16, 19, 25
7	3	1	zijn	12	21	3	B	6, 7, 9, 12, 17, 24, 26
5	5	1	kop	7	26	1	A	0, 7, 13, 19, 25
5	3	1	piramide	7	21	1	A	1, 7, 13, 18, 21
4	4	1	het	26	20	3	B	7, 19, 25, 26
4	4	1	met	13	19	1	B	7, 13, 18, 25
4	4	1	rechts	9	24	1	A	2, 9, 19, 25
3	3	1	die	7	6	1	A	4, 7, 9
3	3	1	ding	18	24	1	A	2, 18, 25
3	3	1	een	9	8	2	A	2, 4, 9
3	3	1	ik	7	27	1	A	0, 7, 26
3	1	1	niet	23	22	1	A	2, 9, 23
3	3	1	soort	9	8	2	A	2, 4, 9
3	3	1	wijnflesje	19	22	1	A	4, 19, 25
2	2	1	maar	7	6	1	A	2, 7

