Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	zeggen maar in het midden en dan	14	A	7, 20
2	6	dit zijn die emmer met dat	18	A	20, 37
2	5	die buis aan de voorkant	14	A	26, 39
3	4	die emmer met dat	31	A	7, 20, 37
3	3	aan de voorkant	30	A	10, 26, 39
3	3	buis aan de	22	A	18, 26, 39
3	3	in het midden	31	A	7, 20, 37
2	3	dat vierkant plateau	16	A	7, 22
2	3	en dan die	7	A	20, 26
2	3	en die buis	5	A	35, 39
2	3	en die twee	7	A	35, 41
2	3	ja dit zijn	31	A	7, 37
2	3	met dat vierkant	14	A	7, 20
5	2	en dan	20	A	7, 10, 20, 22, 26
4	2	die emmer	31	A	7, 20, 22, 37
4	2	zeggen maar	31	A	7, 20, 22, 37
3	2	dit zijn	31	A	7, 20, 37
3	2	ja precies	30	A	3, 28, 32
2	2	dat ja	16	A	7, 22
2	2	dat zijn	17	A	3, 19
2	2	ja dat	4	A	19, 22
10	1	en	35	A	7, 10, 12, 18, 20, 22, 26, 35, 39, 41
10	1	ja	38	A	0, 3, 5, 7, 9, 19, 22, 28, 32, 37
9	1	die	35	A	7, 20, 22, 26, 28, 35, 37, 39, 41
7	1	dat	36	A	2, 3, 7, 19, 20, 22, 37
6	1	dan	22	A	5, 7, 10, 20, 22, 26
5	1	buis	30	A	10, 18, 26, 35, 39
5	1	de	30	A	10, 12, 18, 26, 39
4	1	vierkant	29	A	7, 20, 22, 35
3	1	plateau	31	A	7, 22, 37
3	1	twee	30	A	12, 35, 41
2	1	halverwege	12	A	9, 20
2	1	staan	11	A	12, 22
2	1	zo'n	3	A	10, 12

