Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	met de groot neus	19	10	1	A	15, 19, 24
8	8	2	de puntmuts	13	13	1	A	11, 13, 15, 17, 18, 20, 22, 23
4	1	2	groot neus	15	16	1	B	9, 15, 19, 24
4	1	2	met de	15	16	1	B	9, 15, 19, 24
2	2	2	aan de	6	2	1	B	5, 6
2	2	2	heel groot	9	6	1	A	4, 9
10	2	1	puntmuts	12	24	2	A	0, 11, 12, 13, 15, 17, 18, 20, 22, 23
9	9	1	ja	1	22	1	A	0, 1, 2, 5, 6, 11, 16, 19, 21
5	2	1	met	15	16	2	B	9, 10, 15, 19, 24
5	1	1	neus	9	21	1	A	4, 9, 15, 19, 24
3	3	1	en	4	3	1	B	3, 4, 5
2	1	1	aan	6	2	1	B	5, 6
2	2	1	dan	4	2	1	B	3, 4
2	2	1	een	5	2	1	A	4, 5
2	2	1	hebben	3	4	1	A	0, 3
2	2	1	rond	10	5	1	A	6, 10

